cond,w,seed,step,ret,success
E,0.1,3,704512,-1.1233082437515258,0.0
E,0.1,3,720896,-1.1233082437515258,0.0
E,0.1,3,737280,-1.1254170429706574,0.0
E,0.1,3,753664,-1.1248311591148377,0.0
E,0.1,3,770048,-1.0741068053245544,0.0
E,0.1,3,786432,-1.0741068053245544,0.0
E,0.1,3,802816,-1.0741068053245544,0.0
E,0.1,3,819200,-1.0741068053245544,0.0
E,0.1,3,835584,-1.073917303085327,0.0
E,0.1,3,851968,-1.0736980986595155,0.0
E,0.1,3,868352,-1.0736980986595155,0.0
E,0.1,3,884736,-1.072244356274605,0.0
E,0.1,3,901120,-1.0708979725837708,0.0
E,0.1,3,917504,-1.0706396466493606,0.0
E,0.1,3,933888,-1.004992127120495,0.005
E,0.1,3,950272,-1.004992127120495,0.005
E,0.1,3,966656,-1.004992127120495,0.005
E,0.1,3,983040,-1.0051080271601678,0.005
E,0.1,3,999424,-1.0048686015605925,0.005
E,0.1,3,1015808,-1.0048686015605925,0.005
E,0.1,3,1032192,-1.0052612975239754,0.005
E,0.1,3,1048576,-1.0111233934760093,0.005
E,0.1,3,1064960,-1.01054112136364,0.005
E,0.1,3,1081344,-0.9670095086097718,0.0
E,0.1,3,1097728,-0.9670095086097718,0.0
E,0.1,3,1114112,-0.9670095086097718,0.0
E,0.1,3,1130496,-0.9670095086097718,0.0
E,0.1,3,1146880,-0.9672787946462631,0.0
E,0.1,3,1163264,-0.9670500412583352,0.0
E,0.1,3,1179648,-0.9704119366407394,0.0
E,0.1,3,1196032,-0.9673915979266167,0.0
E,0.1,3,1212416,-0.9662973907589912,0.0
E,0.1,3,1228800,-0.9224351024627686,0.0
E,0.1,3,1245184,-0.9224351024627686,0.0
E,0.1,3,1261568,-0.9224351024627686,0.0
E,0.1,3,1277952,-0.9224351024627686,0.0
E,0.1,3,1294336,-0.9219079113006592,0.0
E,0.1,3,1310720,-0.9215128022432327,0.0
E,0.1,3,1327104,-0.9215128022432327,0.0
E,0.1,3,1343488,-0.9241910162568092,0.0
E,0.1,3,1359872,-0.924272574186325,0.0
E,0.1,3,1376256,-0.923329244852066,0.0
E,0.1,3,1392640,-0.878605652153492,0.0
E,0.1,3,1409024,-0.878605652153492,0.0
E,0.1,3,1425408,-0.878605652153492,0.0
E,0.1,3,1441792,-0.878605652153492,0.0
E,0.1,3,1458176,-0.8777601569890976,0.0
E,0.1,3,1474560,-0.8777601569890976,0.0
E,0.1,3,1490944,-0.8806299299001694,0.0
E,0.1,3,1507328,-0.8793812236189842,0.0
E,0.1,3,1523712,-0.8877606943249703,0.0
E,0.1,3,1540096,-0.8417687693238258,0.0
E,0.1,3,1556480,-0.8417687693238258,0.0
E,0.1,3,1572864,-0.8417687693238258,0.0
E,0.1,3,1589248,-0.8417687693238258,0.0
E,0.1,3,1605632,-0.8419253453612328,0.0
E,0.1,3,1622016,-0.8416785943508148,0.0
E,0.1,3,1638400,-0.8416785943508148,0.0
E,0.1,3,1654784,-0.8401704043149948,0.0
E,0.1,3,1671168,-0.8395367407798767,0.0
E,0.1,3,1687552,-0.8393449005484581,0.0
E,0.1,3,1703936,-0.8068932762742043,0.0
E,0.1,3,1720320,-0.8068932762742043,0.0
E,0.1,3,1736704,-0.8068932762742043,0.0
E,0.1,3,1753088,-0.8070518353581428,0.0
E,0.1,3,1769472,-0.8070536395907402,0.0
E,0.1,3,1785856,-0.8070536395907402,0.0
E,0.1,3,1802240,-0.8061446142196655,0.0
E,0.1,3,1818624,-0.81245530128479,0.0
E,0.1,3,1835008,-0.8113590475916862,0.0
E,0.1,3,1851392,-0.7701109564304351,0.0
E,0.1,3,1867776,-0.7701109564304351,0.0
E,0.1,3,1884160,-0.7701109564304351,0.0
E,0.1,3,1900544,-0.7701109564304351,0.0
E,0.1,3,1916928,-0.7701192757487297,0.0
E,0.1,3,1933312,-0.7701192757487297,0.0
E,0.1,3,1949696,-0.7694521898031235,0.0
E,0.1,3,1966080,-0.7678655263781548,0.0
E,0.1,3,1982464,-0.7673242658376693,0.0
E,0.1,3,1998848,-0.7360726374387742,0.0
E,0.1,4,163840,-1.3108758050203324,0.0
E,0.1,4,180224,-1.3108758050203324,0.0
E,0.1,4,196608,-1.3108758050203324,0.0
E,0.1,4,212992,-1.3108758050203324,0.0
E,0.1,4,229376,-1.3108758050203324,0.0
E,0.1,4,245760,-1.3108758050203324,0.0
E,0.1,4,262144,-1.3138539922237396,0.0
E,0.1,4,278528,-1.3138539922237396,0.0
E,0.1,4,294912,-1.3138539922237396,0.0
E,0.1,4,311296,-1.2418743771314622,0.0
E,0.1,4,327680,-1.2418743771314622,0.0
E,0.1,4,344064,-1.2418743771314622,0.0
E,0.1,4,360448,-1.2418743771314622,0.0
E,0.1,4,376832,-1.2418743771314622,0.0
E,0.1,4,393216,-1.2418743771314622,0.0
E,0.1,4,409600,-1.2418743771314622,0.0
E,0.1,4,425984,-1.2414471697807312,0.0
E,0.1,4,442368,-1.2414471697807312,0.0
E,0.1,4,458752,-1.2414471697807312,0.0
E,0.1,4,475136,-1.1754352414608003,0.0
E,0.1,4,491520,-1.1754352414608003,0.0
E,0.1,4,507904,-1.1754352414608003,0.0
E,0.1,4,524288,-1.1754352414608003,0.0
E,0.1,4,540672,-1.1754352414608003,0.0
E,0.1,4,557056,-1.1754352414608003,0.0
E,0.1,4,573440,-1.175533065199852,0.0
E,0.1,4,589824,-1.175533065199852,0.0
E,0.1,4,606208,-1.175533065199852,0.0
E,0.1,4,622592,-1.1133912995457649,0.0
E,0.1,4,638976,-1.1133912995457649,0.0
E,0.1,4,655360,-1.1133912995457649,0.0
E,0.1,4,671744,-1.1133912995457649,0.0
E,0.1,4,688128,-1.1133912995457649,0.0
E,0.1,4,704512,-1.1133912995457649,0.0
E,0.1,4,720896,-1.113065772354603,0.0
E,0.1,4,737280,-1.115995080769062,0.0
E,0.1,4,753664,-1.115995080769062,0.0
E,0.1,4,770048,-1.0607012712955475,0.0
E,0.1,4,786432,-1.0607012712955475,0.0
E,0.1,4,802816,-1.0607012712955475,0.0
E,0.1,4,819200,-1.0607012712955475,0.0
E,0.1,4,835584,-1.0607012712955475,0.0
E,0.1,4,851968,-1.0607012712955475,0.0
E,0.1,4,868352,-1.0607012712955475,0.0
E,0.1,4,884736,-1.060345517396927,0.0
E,0.1,4,901120,-1.060345517396927,0.0
E,0.1,4,917504,-1.060345517396927,0.0
E,0.1,4,933888,-1.0090195775032043,0.0
E,0.1,4,950272,-1.0090195775032043,0.0
E,0.1,4,966656,-1.0090195775032043,0.0
E,0.1,4,983040,-1.0090195775032043,0.0
E,0.1,4,999424,-1.011098371744156,0.0
E,0.1,4,1015808,-1.011098371744156,0.0
E,0.1,4,1032192,-1.0141902366280555,0.0
E,0.1,4,1048576,-1.0175402596592904,0.0
E,0.1,4,1064960,-1.02232627004385,0.0
E,0.1,4,1081344,-0.9653407925367355,0.0
E,0.1,4,1097728,-0.9653407925367355,0.0
E,0.1,4,1114112,-0.9653407925367355,0.0
E,0.1,4,1130496,-0.9653407925367355,0.0
E,0.1,4,1146880,-0.9656390437483787,0.0
E,0.1,4,1163264,-0.9656390437483787,0.0
E,0.1,4,1179648,-0.9653569346666336,0.0
E,0.1,4,1196032,-0.9649690636992454,0.0
E,0.1,4,1212416,-0.9649690636992454,0.0
E,0.1,4,1228800,-0.9245006853342056,0.0
E,0.1,4,1245184,-0.9245006853342056,0.0
E,0.1,4,1261568,-0.9245006853342056,0.0
E,0.1,4,1277952,-0.9245006853342056,0.0
E,0.1,4,1294336,-0.9245006853342056,0.0
E,0.1,4,1310720,-0.924139048755169,0.0
E,0.1,4,1327104,-0.924139048755169,0.0
E,0.1,4,1343488,-0.9241922450065613,0.0
E,0.1,4,1359872,-0.9242124900221824,0.0
E,0.1,4,1376256,-0.9238300263881684,0.0
E,0.1,4,1392640,-0.8779720869660378,0.0
E,0.1,4,1409024,-0.8779720869660378,0.0
E,0.1,4,1425408,-0.8779720869660378,0.0
E,0.1,4,1441792,-0.8779720869660378,0.0
E,0.1,4,1458176,-0.8780033087730408,0.0
E,0.1,4,1474560,-0.8780033087730408,0.0
E,0.1,4,1490944,-0.8817353108525277,0.0
E,0.1,4,1507328,-0.8817353108525277,0.0
E,0.1,4,1523712,-0.8817353108525277,0.0
E,0.1,4,1540096,-0.8381774923205376,0.0
E,0.1,4,1556480,-0.8381774923205376,0.0
E,0.1,4,1572864,-0.8381774923205376,0.0
E,0.1,4,1589248,-0.8381774923205376,0.0
E,0.1,4,1605632,-0.8381774923205376,0.0
E,0.1,4,1622016,-0.8382448509335518,0.0
E,0.1,4,1638400,-0.8381082332134246,0.0
E,0.1,4,1654784,-0.8414509209990502,0.0
E,0.1,4,1671168,-0.8414509209990502,0.0
E,0.1,4,1687552,-0.8413419044017791,0.0
E,0.1,4,1703936,-0.7998418533802032,0.0
E,0.1,4,1720320,-0.7998418533802032,0.0
E,0.1,4,1736704,-0.7998418533802032,0.0
E,0.1,4,1753088,-0.7998418533802032,0.0
E,0.1,4,1769472,-0.7995556762814522,0.0
E,0.1,4,1785856,-0.7995556762814522,0.0
E,0.1,4,1802240,-0.7990873980522156,0.0
E,0.1,4,1818624,-0.7990873980522156,0.0
E,0.1,4,1835008,-0.7987510254979133,0.0
E,0.1,4,1851392,-0.7681101390719414,0.0
E,0.1,4,1867776,-0.7681101390719414,0.0
E,0.1,4,1884160,-0.7681101390719414,0.0
E,0.1,4,1900544,-0.7681101390719414,0.0
E,0.1,4,1916928,-0.7679781684279442,0.0
E,0.1,4,1933312,-0.7679781684279442,0.0
E,0.1,4,1949696,-0.7710621729493141,0.0
E,0.1,4,1966080,-0.7749556908011437,0.0
E,0.1,4,1982464,-0.7749556908011437,0.0
E,0.1,4,1998848,-0.7353758126497268,0.0
E,0.2,0,81920,-1.6197545528411865,0.0
E,0.2,0,98304,-1.6197545528411865,0.0
E,0.2,0,114688,-1.7644010186195374,0.0
E,0.2,0,131072,-1.7644010186195374,0.0
E,0.2,0,147456,-1.7644010186195374,0.0
E,0.2,0,163840,-1.3083760774135589,0.0
E,0.2,0,180224,-1.3083760774135589,0.0
E,0.2,0,196608,-1.3083760774135589,0.0
E,0.2,0,212992,-1.3083760774135589,0.0
E,0.2,0,229376,-1.307803470492363,0.0
E,0.2,0,245760,-1.307803470492363,0.0
E,0.2,0,262144,-1.3074403029680253,0.0
E,0.2,0,278528,-1.3074403029680253,0.0
E,0.2,0,294912,-1.311588716506958,0.0
E,0.2,0,311296,-1.2299605226516723,0.0
E,0.2,0,327680,-1.2299605226516723,0.0
E,0.2,0,344064,-1.2299605226516723,0.0
E,0.2,0,360448,-1.2299605226516723,0.0
E,0.2,0,376832,-1.2309319508075713,0.0
E,0.2,0,393216,-1.231159483194351,0.0
E,0.2,0,409600,-1.231159483194351,0.0
E,0.2,0,425984,-1.2305792516469956,0.0
E,0.2,0,442368,-1.2303483295440674,0.0
E,0.2,0,458752,-1.2303483295440674,0.0
E,0.2,0,475136,-1.1633506935834885,0.0
E,0.2,0,491520,-1.1633506935834885,0.0
E,0.2,0,507904,-1.1633506935834885,0.0
E,0.2,0,524288,-1.1633506935834885,0.0
E,0.2,0,540672,-1.16372128367424,0.0
E,0.2,0,557056,-1.16372128367424,0.0
E,0.2,0,573440,-1.1634939455986022,0.0
E,0.2,0,589824,-1.1634939455986022,0.0
E,0.2,0,606208,-1.1632071930170058,0.0
E,0.2,0,622592,-1.1006960770487786,0.0
E,0.2,0,638976,-1.1006960770487786,0.0
E,0.2,0,655360,-1.1006960770487786,0.0
E,0.2,0,671744,-1.1006960770487786,0.0
E,0.2,0,688128,-1.1003784480690957,0.0
E,0.2,0,704512,-1.1003784480690957,0.0
E,0.2,0,720896,-1.1003987953066825,0.0
E,0.2,0,737280,-1.103892175257206,0.0
E,0.2,0,753664,-1.1036215928196906,0.0
E,0.2,0,770048,-1.048656392991543,0.0
E,0.2,0,786432,-1.048656392991543,0.0
E,0.2,0,802816,-1.048656392991543,0.0
E,0.2,0,819200,-1.048656392991543,0.0
E,0.2,0,835584,-1.0488626369833947,0.0
E,0.2,0,851968,-1.0481660532951356,0.0
E,0.2,0,868352,-1.0481660532951356,0.0
E,0.2,0,884736,-1.0538984110951424,0.0
E,0.2,0,901120,-1.0536989870667457,0.0
E,0.2,0,917504,-1.0536989870667457,0.0
E,0.2,0,933888,-1.000850953757763,0.0
E,0.2,0,950272,-1.000850953757763,0.0
E,0.2,0,966656,-1.000850953757763,0.0
E,0.2,0,983040,-1.000850953757763,0.0
E,0.2,0,999424,-1.0006150060892105,0.0
E,0.2,0,1015808,-1.0006150060892105,0.0
E,0.2,0,1032192,-1.000462788939476,0.0
E,0.2,0,1048576,-1.000350252389908,0.0
E,0.2,0,1064960,-1.000294394493103,0.0
E,0.2,0,1081344,-0.9465672680735588,0.0
E,0.2,0,1097728,-0.9465672680735588,0.0
E,0.2,0,1114112,-0.9465672680735588,0.0
E,0.2,0,1130496,-0.9465672680735588,0.0
E,0.2,0,1146880,-0.9465058863162994,0.0
E,0.2,0,1163264,-0.9463264507055282,0.0
E,0.2,0,1179648,-0.9464077085256577,0.0
E,0.2,0,1196032,-0.9494458615779877,0.0
E,0.2,0,1212416,-0.9492353457212448,0.0
E,0.2,0,1228800,-0.907103939652443,0.0
E,0.2,0,1245184,-0.907103939652443,0.0
E,0.2,0,1261568,-0.907103939652443,0.0
E,0.2,0,1277952,-0.907103939652443,0.0
E,0.2,0,1294336,-0.9071281903982162,0.0
E,0.2,0,1310720,-0.9092098912596702,0.0
E,0.2,0,1327104,-0.9092098912596702,0.0
E,0.2,0,1343488,-0.9129609802365303,0.0
E,0.2,0,1359872,-0.9124095356464386,0.0
E,0.2,0,1376256,-0.9125554999709129,0.0
E,0.2,0,1392640,-0.8662374809384346,0.0
E,0.2,0,1409024,-0.8662374809384346,0.0
E,0.2,0,1425408,-0.8662374809384346,0.0
E,0.2,0,1441792,-0.8662374809384346,0.0
E,0.2,0,1458176,-0.8655379986763001,0.0
E,0.2,0,1474560,-0.8655379986763001,0.0
E,0.2,0,1490944,-0.865243524312973,0.0
E,0.2,0,1507328,-0.864563540816307,0.0
E,0.2,0,1523712,-0.8643667334318161,0.0
E,0.2,0,1540096,-0.825205030143261,0.0
E,0.2,0,1556480,-0.825205030143261,0.0
E,0.2,0,1572864,-0.825205030143261,0.0
E,0.2,0,1589248,-0.825205030143261,0.0
E,0.2,0,1605632,-0.8250317859649658,0.0
E,0.2,0,1622016,-0.8248523136973381,0.0
E,0.2,0,1638400,-0.8248523136973381,0.0
E,0.2,0,1654784,-0.8314366197586059,0.0
E,0.2,0,1671168,-0.8394833448529243,0.0
E,0.2,0,1687552,-0.8442365384101868,0.0
E,0.2,0,1703936,-0.7911772215366364,0.0
E,0.2,0,1720320,-0.7911772215366364,0.0
E,0.2,0,1736704,-0.7940652093291283,0.0
E,0.2,0,1753088,-0.7940652093291283,0.0
E,0.2,0,1769472,-0.7936827459931374,0.0
E,0.2,0,1785856,-0.7936827459931374,0.0
E,0.2,0,1802240,-0.7925180888175964,0.0
E,0.2,0,1818624,-0.7920114535093308,0.0
E,0.2,0,1835008,-0.7959301316738129,0.0
E,0.2,0,1851392,-0.764997493326664,0.0
E,0.2,0,1867776,-0.764997493326664,0.0
E,0.2,0,1884160,-0.7650021904706955,0.0
E,0.2,0,1900544,-0.7650021904706955,0.0
E,0.2,0,1916928,-0.7651326477527618,0.0
E,0.2,0,1933312,-0.7649896129965782,0.0
E,0.2,0,1949696,-0.7645234364271164,0.0
E,0.2,0,1966080,-0.7633088666200638,0.0
E,0.2,0,1982464,-0.7622173982858658,0.0
E,0.2,0,1998848,-0.7306643232703209,0.0
E,0.2,1,65536,-1.5338668823242188,0.0
E,0.2,1,81920,-1.567688783009847,0.0
E,0.2,1,98304,-1.567688783009847,0.0
E,0.2,1,114688,-1.7167206287384034,0.0
E,0.2,1,131072,-1.7167206287384034,0.0
E,0.2,1,147456,-1.7167206287384034,0.0
E,0.2,1,163840,-1.311192256808281,0.0
E,0.2,1,180224,-1.311192256808281,0.0
E,0.2,1,196608,-1.311192256808281,0.0
E,0.2,1,212992,-1.311192256808281,0.0
E,0.2,1,229376,-1.3117967879772185,0.0
E,0.2,1,245760,-1.3114291280508041,0.0
E,0.2,1,262144,-1.3109853273630143,0.0
E,0.2,1,278528,-1.3109853273630143,0.0
E,0.2,1,294912,-1.3109853273630143,0.0
E,0.2,1,311296,-1.2362283807992935,0.0
E,0.2,1,327680,-1.2362283807992935,0.0
E,0.2,1,344064,-1.2362283807992935,0.0
E,0.2,1,360448,-1.2362283807992935,0.0
E,0.2,1,376832,-1.2362497353553772,0.0
E,0.2,1,393216,-1.2362031322717666,0.0
E,0.2,1,409600,-1.2362031322717666,0.0
E,0.2,1,425984,-1.2354543393850326,0.0
E,0.2,1,442368,-1.2354543393850326,0.0
E,0.2,1,458752,-1.2345035195350647,0.0
E,0.2,1,475136,-1.1697218281030655,0.0
E,0.2,1,491520,-1.1697218281030655,0.0
E,0.2,1,507904,-1.1697218281030655,0.0
E,0.2,1,524288,-1.1699306279420854,0.0
E,0.2,1,540672,-1.1700688910484314,0.0
E,0.2,1,557056,-1.1700688910484314,0.0
E,0.2,1,573440,-1.170294410586357,0.0
E,0.2,1,589824,-1.170294410586357,0.0
E,0.2,1,606208,-1.170294410586357,0.0
E,0.2,1,622592,-1.1074418899416925,0.0
E,0.2,1,638976,-1.1074418899416925,0.0
E,0.2,1,655360,-1.1074418899416925,0.0
E,0.2,1,671744,-1.1074418899416925,0.0
E,0.2,1,688128,-1.1076138827204705,0.0
E,0.2,1,704512,-1.1074856296181679,0.0
E,0.2,1,720896,-1.1073582890629767,0.0
E,0.2,1,737280,-1.107318494617939,0.0
E,0.2,1,753664,-1.107318494617939,0.0
E,0.2,1,770048,-1.0455292272567749,0.0
E,0.2,1,786432,-1.0455292272567749,0.0
E,0.2,1,802816,-1.0455292272567749,0.0
E,0.2,1,819200,-1.0455292272567749,0.0
E,0.2,1,835584,-1.0456783923506736,0.0
E,0.2,1,851968,-1.0455998304486274,0.0
E,0.2,1,868352,-1.0455998304486274,0.0
E,0.2,1,884736,-1.0488796097040176,0.0
E,0.2,1,901120,-1.052975942492485,0.0
E,0.2,1,917504,-1.052452753186226,0.0
E,0.2,1,933888,-0.9948879966139793,0.0
E,0.2,1,950272,-0.9948879966139793,0.0
E,0.2,1,966656,-0.9948879966139793,0.0
E,0.2,1,983040,-0.9948401385545731,0.0
E,0.2,1,999424,-0.9949073004722595,0.0
E,0.2,1,1015808,-0.9975237739086151,0.0
E,0.2,1,1032192,-0.9976461306214333,0.0
E,0.2,1,1048576,-0.9975246772170067,0.0
E,0.2,1,1064960,-0.9972968548536301,0.0
E,0.2,1,1081344,-0.9529685986042022,0.0
E,0.2,1,1097728,-0.9529685986042022,0.0
E,0.2,1,1114112,-0.9529685986042022,0.0
E,0.2,1,1130496,-0.9529685986042022,0.0
E,0.2,1,1146880,-0.9523497518897056,0.0
E,0.2,1,1163264,-0.9520214185118675,0.0
E,0.2,1,1179648,-0.9520214185118675,0.0
E,0.2,1,1196032,-0.9518906587362289,0.0
E,0.2,1,1212416,-0.9519705727696419,0.0
E,0.2,1,1228800,-0.9076926851272583,0.0
E,0.2,1,1245184,-0.9076926851272583,0.0
E,0.2,1,1261568,-0.9076926851272583,0.0
E,0.2,1,1277952,-0.9076926851272583,0.0
E,0.2,1,1294336,-0.907620350420475,0.0
E,0.2,1,1310720,-0.9072721111774444,0.0
E,0.2,1,1327104,-0.9072721111774444,0.0
E,0.2,1,1343488,-0.9113576537370682,0.0
E,0.2,1,1359872,-0.911256412267685,0.0
E,0.2,1,1376256,-0.9156703338027,0.0
E,0.2,1,1392640,-0.8651036855578422,0.0
E,0.2,1,1409024,-0.8651036855578422,0.0
E,0.2,1,1425408,-0.8651036855578422,0.0
E,0.2,1,1441792,-0.8651036855578422,0.0
E,0.2,1,1458176,-0.865037986934185,0.0
E,0.2,1,1474560,-0.8649547582864762,0.0
E,0.2,1,1490944,-0.8646179926395416,0.0
E,0.2,1,1507328,-0.8724657019972801,0.0
E,0.2,1,1523712,-0.872180689573288,0.0
E,0.2,1,1540096,-0.8288870775699615,0.0
E,0.2,1,1556480,-0.8288870775699615,0.0
E,0.2,1,1572864,-0.8288870775699615,0.0
E,0.2,1,1589248,-0.8288870775699615,0.0
E,0.2,1,1605632,-0.8289909213781357,0.0
E,0.2,1,1622016,-0.8285392060875892,0.0
E,0.2,1,1638400,-0.8285392060875892,0.0
E,0.2,1,1654784,-0.8348621919751167,0.0
E,0.2,1,1671168,-0.834414047896862,0.0
E,0.2,1,1687552,-0.8387608751654625,0.0
E,0.2,1,1703936,-0.7928766936063767,0.0
E,0.2,1,1720320,-0.7928766936063767,0.0
E,0.2,1,1736704,-0.7928766936063767,0.0
E,0.2,1,1753088,-0.7927042764425277,0.0
E,0.2,1,1769472,-0.7929265394806861,0.0
E,0.2,1,1785856,-0.7929265394806861,0.0
E,0.2,1,1802240,-0.7929658117890358,0.0
E,0.2,1,1818624,-0.7924433290958405,0.0
E,0.2,1,1835008,-0.7914024579524994,0.0
E,0.2,1,1851392,-0.7620512869954109,0.0
E,0.2,1,1867776,-0.7620512869954109,0.0
E,0.2,1,1884160,-0.7620512869954109,0.0
E,0.2,1,1900544,-0.7620512869954109,0.0
E,0.2,1,1916928,-0.761889805495739,0.0
E,0.2,1,1933312,-0.7684997898340226,0.0
E,0.2,1,1949696,-0.7682392880320549,0.0
E,0.2,1,1966080,-0.7677762117981911,0.0
E,0.2,1,1982464,-0.7675600922107697,0.0
E,0.2,1,1998848,-0.7275420394539833,0.0
E,0.2,2,163840,-1.3150215637683869,0.0
E,0.2,2,180224,-1.3150215637683869,0.0
E,0.2,2,196608,-1.3150215637683869,0.0
E,0.2,2,212992,-1.3150215637683869,0.0
E,0.2,2,229376,-1.3150215637683869,0.0
E,0.2,2,245760,-1.3150215637683869,0.0
E,0.2,2,262144,-1.3173016482591628,0.0
E,0.2,2,278528,-1.3173016482591628,0.0
E,0.2,2,294912,-1.3173016482591628,0.0
E,0.2,2,311296,-1.2400772112607956,0.0
E,0.2,2,327680,-1.2400772112607956,0.0
E,0.2,2,344064,-1.2400772112607956,0.0
E,0.2,2,360448,-1.2400772112607956,0.0
E,0.2,2,376832,-1.2400772112607956,0.0
E,0.2,2,393216,-1.2400772112607956,0.0
E,0.2,2,409600,-1.239741045832634,0.0
E,0.2,2,425984,-1.239741045832634,0.0
E,0.2,2,442368,-1.239741045832634,0.0
E,0.2,2,458752,-1.239741045832634,0.0
E,0.2,2,475136,-1.1677030396461487,0.0
E,0.2,2,491520,-1.1677030396461487,0.0
E,0.2,2,507904,-1.1677030396461487,0.0
E,0.2,2,524288,-1.1677030396461487,0.0
E,0.2,2,540672,-1.1677030396461487,0.0
E,0.2,2,557056,-1.1677030396461487,0.0
E,0.2,2,573440,-1.1672923696041106,0.0
E,0.2,2,589824,-1.1672923696041106,0.0
E,0.2,2,606208,-1.1672923696041106,0.0
E,0.2,2,622592,-1.1085666051506997,0.0
E,0.2,2,638976,-1.1085666051506997,0.0
E,0.2,2,655360,-1.1085666051506997,0.0
E,0.2,2,671744,-1.1085666051506997,0.0
E,0.2,2,688128,-1.1085666051506997,0.0
E,0.2,2,704512,-1.1085666051506997,0.0
E,0.2,2,720896,-1.1081303629279136,0.0
E,0.2,2,737280,-1.1081303629279136,0.0
E,0.2,2,753664,-1.1081303629279136,0.0
E,0.2,2,770048,-1.0545923858880997,0.0
E,0.2,2,786432,-1.0545923858880997,0.0
E,0.2,2,802816,-1.0545923858880997,0.0
E,0.2,2,819200,-1.0545923858880997,0.0
E,0.2,2,835584,-1.0545923858880997,0.0
E,0.2,2,851968,-1.0545923858880997,0.0
E,0.2,2,868352,-1.0542096808552741,0.0
E,0.2,2,884736,-1.0542096808552741,0.0
E,0.2,2,901120,-1.0542096808552741,0.0
E,0.2,2,917504,-1.053878031373024,0.0
E,0.2,2,933888,-0.9986016330122948,0.0
E,0.2,2,950272,-0.9986016330122948,0.0
E,0.2,2,966656,-0.9986016330122948,0.0
E,0.2,2,983040,-0.9986016330122948,0.0
E,0.2,2,999424,-0.9986016330122948,0.0
E,0.2,2,1015808,-0.9986016330122948,0.0
E,0.2,2,1032192,-1.0020098733901976,0.0
E,0.2,2,1048576,-1.0020098733901976,0.0
E,0.2,2,1064960,-1.0020098733901976,0.0
E,0.2,2,1081344,-0.9493526458740235,0.0
E,0.2,2,1097728,-0.9493526458740235,0.0
E,0.2,2,1114112,-0.9493526458740235,0.0
E,0.2,2,1130496,-0.9493526458740235,0.0
E,0.2,2,1146880,-0.9493526458740235,0.0
E,0.2,2,1163264,-0.9493526458740235,0.0
E,0.2,2,1179648,-0.9489011830091476,0.0
E,0.2,2,1196032,-0.9490068539977073,0.0
E,0.2,2,1212416,-0.9490068539977073,0.0
E,0.2,2,1228800,-0.9045769262313843,0.0
E,0.2,2,1245184,-0.9045769262313843,0.0
E,0.2,2,1261568,-0.9045769262313843,0.0
E,0.2,2,1277952,-0.9045769262313843,0.0
E,0.2,2,1294336,-0.9045769262313843,0.0
E,0.2,2,1310720,-0.9045769262313843,0.0
E,0.2,2,1327104,-0.9043144276738166,0.0
E,0.2,2,1343488,-0.9039609417319298,0.0
E,0.2,2,1359872,-0.9039609417319298,0.0
E,0.2,2,1376256,-0.9034422558546066,0.0
E,0.2,2,1392640,-0.8621705687046051,0.0
E,0.2,2,1409024,-0.8621705687046051,0.0
E,0.2,2,1425408,-0.8621705687046051,0.0
E,0.2,2,1441792,-0.8621705687046051,0.0
E,0.2,2,1458176,-0.8621705687046051,0.0
E,0.2,2,1474560,-0.8621705687046051,0.0
E,0.2,2,1490944,-0.8620050698518753,0.0
E,0.2,2,1507328,-0.8619914883375168,0.0
E,0.2,2,1523712,-0.866242205798626,0.0
E,0.2,2,1540096,-0.8220507863163948,0.0
E,0.2,2,1556480,-0.8220507863163948,0.0
E,0.2,2,1572864,-0.8220507863163948,0.0
E,0.2,2,1589248,-0.8220507863163948,0.0
E,0.2,2,1605632,-0.8220507863163948,0.0
E,0.2,2,1622016,-0.8220507863163948,0.0
E,0.2,2,1638400,-0.821835378408432,0.0
E,0.2,2,1654784,-0.8216299298405647,0.0
E,0.2,2,1671168,-0.8215297463536263,0.0
E,0.2,2,1687552,-0.8217236772179604,0.0
E,0.2,2,1703936,-0.7878980037569999,0.0
E,0.2,2,1720320,-0.7878980037569999,0.0
E,0.2,2,1736704,-0.7878980037569999,0.0
E,0.2,2,1753088,-0.7878980037569999,0.0
E,0.2,2,1769472,-0.7878980037569999,0.0
E,0.2,2,1785856,-0.7878980037569999,0.0
E,0.2,2,1802240,-0.7874746641516686,0.0
E,0.2,2,1818624,-0.7914942690730095,0.0
E,0.2,2,1835008,-0.7909723043441772,0.0
E,0.2,2,1851392,-0.753328008055687,0.0
E,0.2,2,1867776,-0.753328008055687,0.0
E,0.2,2,1884160,-0.753328008055687,0.0
E,0.2,2,1900544,-0.753328008055687,0.0
E,0.2,2,1916928,-0.753328008055687,0.0
E,0.2,2,1933312,-0.753328008055687,0.0
E,0.2,2,1949696,-0.7532913744449615,0.0
E,0.2,2,1966080,-0.7532424303889275,0.0
E,0.2,2,1982464,-0.753014335334301,0.0
E,0.2,2,1998848,-0.7230972868204116,0.0
E,0.2,3,131072,-2.037659168243408,0.0
E,0.2,3,147456,-2.037659168243408,0.0
E,0.2,3,163840,-1.3063046789169313,0.0
E,0.2,3,180224,-1.3063046789169313,0.0
E,0.2,3,196608,-1.3063046789169313,0.0
E,0.2,3,212992,-1.3063046789169313,0.0
E,0.2,3,229376,-1.3084570682048797,0.0
