condition,w,sigma_d,seed,episode,success,collision,effort,length
C,0.4,0.02,0,61,0,1,0.08856825530529022,169
C,0.4,0.02,0,62,0,1,0.10093951970338821,153
C,0.4,0.02,0,63,1,0,0.12678933143615723,300
C,0.4,0.02,0,64,0,0,0.2013867348432541,300
C,0.4,0.02,0,65,0,1,0.050292134284973145,127
C,0.4,0.02,0,66,0,0,0.1664135754108429,300
C,0.4,0.02,0,67,0,1,0.09932142496109009,158
C,0.4,0.02,0,68,1,0,0.17603978514671326,300
C,0.4,0.02,0,69,0,1,0.12155351787805557,172
C,0.4,0.02,0,70,1,0,0.17962728440761566,300
C,0.4,0.02,0,71,1,0,0.18478329479694366,300
C,0.4,0.02,0,72,0,1,0.06742668896913528,139
C,0.4,0.02,0,73,0,1,0.11072706431150436,172
C,0.4,0.02,0,74,1,0,0.12302082777023315,300
C,0.4,0.02,0,75,1,0,0.20318099856376648,300
C,0.4,0.02,0,76,1,0,0.130967915058136,300
C,0.4,0.02,0,77,1,0,0.19645768404006958,300
C,0.4,0.02,0,78,1,0,0.19406487047672272,300
C,0.4,0.02,0,79,1,0,0.1782573014497757,300
C,0.4,0.02,0,80,0,0,0.20687928795814514,300
C,0.4,0.02,0,81,0,1,0.09820937365293503,169
C,0.4,0.02,0,82,1,0,0.17501185834407806,300
C,0.4,0.02,0,83,1,0,0.17706969380378723,300
C,0.4,0.02,0,84,1,0,0.1543566882610321,300
C,0.4,0.02,0,85,0,0,0.2513052821159363,300
C,0.4,0.02,0,86,0,1,0.10169357061386108,166
C,0.4,0.02,0,87,1,0,0.13038234412670135,300
C,0.4,0.02,0,88,1,0,0.18042822182178497,300
C,0.4,0.02,0,89,1,0,0.15106327831745148,300
C,0.4,0.02,0,90,1,0,0.17252114415168762,300
C,0.4,0.02,0,91,1,0,0.18624234199523926,300
C,0.4,0.02,0,92,1,0,0.16415509581565857,300
C,0.4,0.02,0,93,1,0,0.15110459923744202,300
C,0.4,0.02,0,94,1,0,0.18210461735725403,300
C,0.4,0.02,0,95,1,0,0.18696489930152893,300
C,0.4,0.02,0,96,1,0,0.1898452788591385,300
C,0.4,0.02,0,97,1,0,0.20394909381866455,300
C,0.4,0.02,0,98,1,0,0.16051527857780457,300
C,0.4,0.02,0,99,1,0,0.14322619140148163,300
C,0.4,0.02,0,100,1,0,0.13432925939559937,300
C,0.4,0.02,0,101,1,0,0.116498202085495,300
C,0.4,0.02,0,102,1,0,0.1873311847448349,300
C,0.4,0.02,0,103,0,0,0.20658370852470398,300
C,0.4,0.02,0,104,0,1,0.05379629135131836,114
C,0.4,0.02,0,105,1,0,0.15398995578289032,300
C,0.4,0.02,0,106,1,0,0.17682074010372162,300
C,0.4,0.02,0,107,1,0,0.16523069143295288,300
C,0.4,0.02,0,108,0,1,0.056326549500226974,112
C,0.4,0.02,0,109,1,0,0.1416531205177307,300
C,0.4,0.02,0,110,1,0,0.15340650081634521,300
C,0.4,0.02,0,111,1,0,0.20157137513160706,300
C,0.4,0.02,0,112,1,0,0.18023721873760223,300
C,0.4,0.02,0,113,1,0,0.19151656329631805,300
C,0.4,0.02,0,114,0,1,0.08160363882780075,146
C,0.4,0.02,0,115,1,0,0.17420046031475067,300
C,0.4,0.02,0,116,1,0,0.18316854536533356,300
C,0.4,0.02,0,117,1,0,0.22104822099208832,300
C,0.4,0.02,0,118,1,0,0.21081805229187012,300
C,0.4,0.02,0,119,1,0,0.1921081691980362,300
C,0.4,0.02,0,120,1,0,0.16729694604873657,300
C,0.4,0.02,0,121,1,0,0.20599421858787537,300
C,0.4,0.02,0,122,1,0,0.1717911809682846,300
C,0.4,0.02,0,123,1,0,0.1567755937576294,300
C,0.4,0.02,0,124,1,0,0.22048991918563843,300
C,0.4,0.02,0,125,0,1,0.07261301577091217,139
C,0.4,0.02,0,126,1,0,0.15104059875011444,300
C,0.4,0.02,0,127,1,0,0.15727154910564423,300
C,0.4,0.02,0,128,0,1,0.08937151730060577,143
C,0.4,0.02,0,129,1,0,0.14315365254878998,300
C,0.4,0.02,0,130,1,0,0.189035564661026,300
C,0.4,0.02,0,131,1,0,0.16133135557174683,300
C,0.4,0.02,0,132,1,0,0.18945161998271942,300
C,0.4,0.02,0,133,1,0,0.16346679627895355,300
C,0.4,0.02,0,134,1,0,0.19688168168067932,300
C,0.4,0.02,0,135,1,0,0.14055684208869934,300
C,0.4,0.02,0,136,1,0,0.16788312792778015,300
C,0.4,0.02,0,137,0,1,0.08526268601417542,132
C,0.4,0.02,0,138,1,0,0.15863457322120667,300
C,0.4,0.02,0,139,1,0,0.2337546944618225,300
C,0.4,0.02,0,140,1,0,0.18445686995983124,300
C,0.4,0.02,0,141,1,0,0.1622016280889511,300
C,0.4,0.02,0,142,1,0,0.18544785678386688,300
C,0.4,0.02,0,143,0,0,0.15823473036289215,300
C,0.4,0.02,0,144,1,0,0.20130109786987305,300
C,0.4,0.02,0,145,1,0,0.16466554999351501,300
C,0.4,0.02,0,146,1,0,0.13267479836940765,300
C,0.4,0.02,0,147,1,0,0.1761513501405716,300
C,0.4,0.02,0,148,0,1,0.08351802825927734,192
C,0.4,0.02,0,149,1,0,0.21337565779685974,300
C,0.4,0.02,0,150,1,0,0.16976986825466156,300
C,0.4,0.02,0,151,1,0,0.2222900390625,300
C,0.4,0.02,0,152,1,0,0.18252840638160706,300
C,0.4,0.02,0,153,1,0,0.2078120857477188,300
C,0.4,0.02,0,154,1,0,0.17189127206802368,300
C,0.4,0.02,0,155,1,0,0.1919873058795929,300
C,0.4,0.02,0,156,1,0,0.13996528089046478,300
C,0.4,0.02,0,157,1,0,0.18602122366428375,300
C,0.4,0.02,0,158,1,0,0.19069674611091614,300
C,0.4,0.02,0,159,1,0,0.23246514797210693,300
C,0.4,0.02,0,160,0,1,0.04915238171815872,125
C,0.4,0.02,0,161,0,1,0.055727727711200714,135
C,0.4,0.02,0,162,0,1,0.07736075669527054,165
C,0.4,0.02,0,163,1,0,0.18629226088523865,300
C,0.4,0.02,0,164,0,1,0.07771964371204376,154
C,0.4,0.02,0,165,1,0,0.1526566445827484,300
C,0.4,0.02,0,166,0,1,0.09506876766681671,162
C,0.4,0.02,0,167,1,0,0.1822141408920288,300
C,0.4,0.02,0,168,1,0,0.16314877569675446,300
C,0.4,0.02,0,169,0,0,0.23225077986717224,300
C,0.4,0.02,0,170,0,1,0.11506474018096924,199
C,0.4,0.02,0,171,1,0,0.20731031894683838,300
C,0.4,0.02,0,172,1,0,0.13635410368442535,300
C,0.4,0.02,0,173,1,0,0.1762087494134903,300
C,0.4,0.02,0,174,1,0,0.22265870869159698,300
C,0.4,0.02,0,175,1,0,0.15349556505680084,300
C,0.4,0.02,0,176,1,0,0.17738451063632965,300
C,0.4,0.02,0,177,1,0,0.17012137174606323,300
C,0.4,0.02,0,178,1,0,0.15930388867855072,300
C,0.4,0.02,0,179,0,1,0.06264610588550568,149
C,0.4,0.02,0,180,1,0,0.13687071204185486,300
C,0.4,0.02,0,181,0,0,0.17909227311611176,300
C,0.4,0.02,0,182,0,0,0.17360635101795197,300
C,0.4,0.02,0,183,0,1,0.08095502853393555,184
C,0.4,0.02,0,184,1,0,0.19579240679740906,300
C,0.4,0.02,0,185,1,0,0.10927760601043701,300
C,0.4,0.02,0,186,1,0,0.17647838592529297,300
C,0.4,0.02,0,187,1,0,0.20635081827640533,300
C,0.4,0.02,0,188,0,0,0.15633849799633026,300
C,0.4,0.02,0,189,1,0,0.19827477633953094,300
C,0.4,0.02,0,190,1,0,0.17160432040691376,300
C,0.4,0.02,0,191,1,0,0.15326684713363647,300
C,0.4,0.02,0,192,1,0,0.18105368316173553,300
C,0.4,0.02,0,193,0,1,0.10480030626058578,177
C,0.4,0.02,0,194,0,1,0.10061318427324295,150
C,0.4,0.02,0,195,1,0,0.1384539157152176,300
C,0.4,0.02,0,196,1,0,0.15487347543239594,300
C,0.4,0.02,0,197,1,0,0.20610903203487396,300
C,0.4,0.02,0,198,1,0,0.12334221601486206,300
C,0.4,0.02,0,199,1,0,0.21042130887508392,300
C,0.4,0.02,1,0,1,0,0.17639540135860443,300
C,0.4,0.02,1,1,1,0,0.2346487045288086,300
C,0.4,0.02,1,2,1,0,0.19007818400859833,300
C,0.4,0.02,1,3,1,0,0.164181187748909,300
C,0.4,0.02,1,4,0,1,0.047768063843250275,116
C,0.4,0.02,1,5,1,0,0.15398287773132324,300
C,0.4,0.02,1,6,1,0,0.16817514598369598,300
C,0.4,0.02,1,7,0,1,0.07752428203821182,162
C,0.4,0.02,1,8,1,0,0.16228120028972626,300
C,0.4,0.02,1,9,1,0,0.1899765580892563,300
C,0.4,0.02,1,10,0,1,0.07682119309902191,187
C,0.4,0.02,1,11,0,1,0.12237490713596344,192
C,0.4,0.02,1,12,1,0,0.1985587775707245,300
C,0.4,0.02,1,13,1,0,0.16011197865009308,300
C,0.4,0.02,1,14,1,0,0.14936071634292603,300
C,0.4,0.02,1,15,0,1,0.07127582281827927,119
C,0.4,0.02,1,16,1,0,0.1414434313774109,300
C,0.4,0.02,1,17,0,1,0.06300565600395203,119
C,0.4,0.02,1,18,1,0,0.14882110059261322,300
C,0.4,0.02,1,19,1,0,0.16972248256206512,300
C,0.4,0.02,1,20,1,0,0.18188656866550446,300
C,0.4,0.02,1,21,1,0,0.17344877123832703,300
C,0.4,0.02,1,22,1,0,0.17036788165569305,300
C,0.4,0.02,1,23,1,0,0.15304416418075562,300
C,0.4,0.02,1,24,1,0,0.12579850852489471,300
C,0.4,0.02,1,25,1,0,0.18951842188835144,300
C,0.4,0.02,1,26,1,0,0.17342010140419006,300
C,0.4,0.02,1,27,0,1,0.06782656908035278,150
C,0.4,0.02,1,28,1,0,0.15185289084911346,300
C,0.4,0.02,1,29,1,0,0.172287717461586,300
C,0.4,0.02,1,30,0,1,0.09732969105243683,189
C,0.4,0.02,1,31,0,1,0.06295536458492279,142
C,0.4,0.02,1,32,1,0,0.17847973108291626,300
C,0.4,0.02,1,33,0,0,0.16494794189929962,300
C,0.4,0.02,1,34,1,0,0.15335074067115784,300
C,0.4,0.02,1,35,1,0,0.1653538942337036,300
C,0.4,0.02,1,36,0,1,0.08321579545736313,165
C,0.4,0.02,1,37,0,0,0.1720297783613205,300
C,0.4,0.02,1,38,1,0,0.15840871632099152,300
C,0.4,0.02,1,39,1,0,0.16828806698322296,300
C,0.4,0.02,1,40,0,1,0.09669192880392075,166
C,0.4,0.02,1,41,1,0,0.1632469892501831,300
C,0.4,0.02,1,42,1,0,0.13286049664020538,300
C,0.4,0.02,1,43,1,0,0.21787770092487335,300
C,0.4,0.02,1,44,1,0,0.1877601593732834,300
C,0.4,0.02,1,45,1,0,0.1627936214208603,300
C,0.4,0.02,1,46,0,1,0.10301853716373444,163
C,0.4,0.02,1,47,1,0,0.19481898844242096,300
C,0.4,0.02,1,48,1,0,0.16700392961502075,300
C,0.4,0.02,1,49,0,1,0.09642547369003296,170
C,0.4,0.02,1,50,1,0,0.1726941019296646,300
C,0.4,0.02,1,51,1,0,0.15283086895942688,300
C,0.4,0.02,1,52,1,0,0.1682594269514084,300
C,0.4,0.02,1,53,0,0,0.18259701132774353,300
C,0.4,0.02,1,54,1,0,0.16490305960178375,300
C,0.4,0.02,1,55,0,1,0.06735347211360931,160
C,0.4,0.02,1,56,0,1,0.09928478300571442,165
C,0.4,0.02,1,57,1,0,0.16427360475063324,300
C,0.4,0.02,1,58,1,0,0.15981914103031158,300
C,0.4,0.02,1,59,1,0,0.16748206317424774,300
C,0.4,0.02,1,60,1,0,0.17143188416957855,300
C,0.4,0.02,1,61,1,0,0.15078456699848175,300
C,0.4,0.02,1,62,1,0,0.19015184044837952,300
C,0.4,0.02,1,63,0,1,0.0609905906021595,151
C,0.4,0.02,1,64,0,1,0.1248219907283783,175
C,0.4,0.02,1,65,0,0,0.19951173663139343,300
C,0.4,0.02,1,66,1,0,0.14178435504436493,300
C,0.4,0.02,1,67,0,1,0.07025989145040512,161
C,0.4,0.02,1,68,1,0,0.15767373144626617,300
C,0.4,0.02,1,69,1,0,0.2043445110321045,300
C,0.4,0.02,1,70,1,0,0.1541678011417389,300
C,0.4,0.02,1,71,1,0,0.15184396505355835,300
C,0.4,0.02,1,72,0,1,0.12527896463871002,197
C,0.4,0.02,1,73,0,1,0.09885426610708237,172
C,0.4,0.02,1,74,1,0,0.17372356355190277,300
C,0.4,0.02,1,75,1,0,0.13745371997356415,300
C,0.4,0.02,1,76,1,0,0.1640143096446991,300
C,0.4,0.02,1,77,1,0,0.19309958815574646,300
C,0.4,0.02,1,78,0,1,0.04014916718006134,161
C,0.4,0.02,1,79,0,0,0.17934390902519226,300
C,0.4,0.02,1,80,0,1,0.1070617213845253,190
C,0.4,0.02,1,81,1,0,0.14183101058006287,300
C,0.4,0.02,1,82,1,0,0.1536024957895279,300
C,0.4,0.02,1,83,1,0,0.14775700867176056,300
C,0.4,0.02,1,84,1,0,0.19375862181186676,300
C,0.4,0.02,1,85,1,0,0.1493285447359085,300
C,0.4,0.02,1,86,1,0,0.14422303438186646,300
C,0.4,0.02,1,87,0,0,0.13883188366889954,300
C,0.4,0.02,1,88,0,0,0.15345332026481628,300
C,0.4,0.02,1,89,1,0,0.199846088886261,300
C,0.4,0.02,1,90,1,0,0.14948396384716034,300
C,0.4,0.02,1,91,1,0,0.185768261551857,300
C,0.4,0.02,1,92,0,1,0.07693225145339966,131
C,0.4,0.02,1,93,1,0,0.15057672560214996,300
C,0.4,0.02,1,94,1,0,0.14044934511184692,300
C,0.4,0.02,1,95,1,0,0.18679805099964142,300
C,0.4,0.02,1,96,1,0,0.18438422679901123,300
C,0.4,0.02,1,97,1,0,0.16260449588298798,300
C,0.4,0.02,1,98,1,0,0.15836268663406372,300
C,0.4,0.02,1,99,0,0,0.1560342162847519,300
C,0.4,0.02,1,100,0,1,0.0892234817147255,171
C,0.4,0.02,1,101,1,0,0.1820366382598877,300
C,0.4,0.02,1,102,1,0,0.13530157506465912,300
C,0.4,0.02,1,103,1,0,0.1714828610420227,300
C,0.4,0.02,1,104,0,1,0.1281518191099167,180
C,0.4,0.02,1,105,1,0,0.19626407325267792,300
C,0.4,0.02,1,106,0,0,0.16616258025169373,300
C,0.4,0.02,1,107,1,0,0.16978643834590912,300
C,0.4,0.02,1,108,1,0,0.17909279465675354,300
C,0.4,0.02,1,109,0,1,0.057353854179382324,164
C,0.4,0.02,1,110,0,1,0.07403355836868286,166
C,0.4,0.02,1,111,1,0,0.14849910140037537,300
C,0.4,0.02,1,112,1,0,0.17722931504249573,300
C,0.4,0.02,1,113,1,0,0.16440832614898682,300
C,0.4,0.02,1,114,1,0,0.17108172178268433,300
C,0.4,0.02,1,115,0,1,0.054147083312273026,130
C,0.4,0.02,1,116,0,1,0.07187478244304657,156
C,0.4,0.02,1,117,1,0,0.1537957638502121,300
C,0.4,0.02,1,118,0,1,0.05933763086795807,163
C,0.4,0.02,1,119,1,0,0.13062678277492523,300
C,0.4,0.02,1,120,1,0,0.15274114906787872,300
C,0.4,0.02,1,121,0,1,0.08969475328922272,167
C,0.4,0.02,1,122,1,0,0.19943246245384216,300
C,0.4,0.02,1,123,1,0,0.17353415489196777,300
C,0.4,0.02,1,124,1,0,0.15365871787071228,300
C,0.4,0.02,1,125,0,0,0.18984676897525787,300
C,0.4,0.02,1,126,1,0,0.17486624419689178,300
C,0.4,0.02,1,127,1,0,0.1409318596124649,300
C,0.4,0.02,1,128,1,0,0.16455142199993134,300
C,0.4,0.02,1,129,1,0,0.1386009305715561,300
C,0.4,0.02,1,130,1,0,0.14115960896015167,300
C,0.4,0.02,1,131,1,0,0.20682844519615173,300
C,0.4,0.02,1,132,1,0,0.15172246098518372,300
C,0.4,0.02,1,133,1,0,0.14254601299762726,300
C,0.4,0.02,1,134,1,0,0.1469544768333435,300
C,0.4,0.02,1,135,0,0,0.1914793699979782,300
C,0.4,0.02,1,136,0,1,0.04683892801403999,128
C,0.4,0.02,1,137,1,0,0.184502512216568,300
C,0.4,0.02,1,138,0,0,0.1522667407989502,300
C,0.4,0.02,1,139,1,0,0.1634228229522705,300
C,0.4,0.02,1,140,1,0,0.19584855437278748,300
C,0.4,0.02,1,141,1,0,0.12924280762672424,300
C,0.4,0.02,1,142,0,0,0.2025187760591507,300
C,0.4,0.02,1,143,1,0,0.16165746748447418,300
C,0.4,0.02,1,144,1,0,0.18987463414669037,300
C,0.4,0.02,1,145,1,0,0.1769460290670395,300
C,0.4,0.02,1,146,0,1,0.06842648237943649,137
C,0.4,0.02,1,147,0,1,0.11405584961175919,183
C,0.4,0.02,1,148,1,0,0.17518320679664612,300
C,0.4,0.02,1,149,1,0,0.14852771162986755,300
C,0.4,0.02,1,150,1,0,0.12274275720119476,300
C,0.4,0.02,1,151,1,0,0.1558922529220581,300
C,0.4,0.02,1,152,0,0,0.19726093113422394,300
C,0.4,0.02,1,153,0,1,0.07079079002141953,160
C,0.4,0.02,1,154,1,0,0.14645342528820038,300
C,0.4,0.02,1,155,1,0,0.15349553525447845,300
C,0.4,0.02,1,156,1,0,0.16821181774139404,300
C,0.4,0.02,1,157,1,0,0.17031194269657135,300
C,0.4,0.02,1,158,0,1,0.08835548162460327,176
C,0.4,0.02,1,159,0,0,0.17585232853889465,300
C,0.4,0.02,1,160,0,1,0.08672627806663513,190
C,0.4,0.02,1,161,0,1,0.09318246692419052,153
C,0.4,0.02,1,162,1,0,0.15081673860549927,300
C,0.4,0.02,1,163,1,0,0.15009421110153198,300
C,0.4,0.02,1,164,1,0,0.2041880190372467,300
C,0.4,0.02,1,165,1,0,0.14533177018165588,300
C,0.4,0.02,1,166,0,1,0.10246708244085312,179
C,0.4,0.02,1,167,1,0,0.17947396636009216,300
C,0.4,0.02,1,168,1,0,0.16157400608062744,300
C,0.4,0.02,1,169,0,1,0.0615365244448185,161
C,0.4,0.02,1,170,1,0,0.19583305716514587,300
C,0.4,0.02,1,171,1,0,0.196226105093956,300
C,0.4,0.02,1,172,1,0,0.16710837185382843,300
C,0.4,0.02,1,173,1,0,0.18672727048397064,300
C,0.4,0.02,1,174,1,0,0.14235033094882965,300
C,0.4,0.02,1,175,1,0,0.1729154735803604,300
C,0.4,0.02,1,176,1,0,0.14220216870307922,300
C,0.4,0.02,1,177,1,0,0.17793406546115875,300
C,0.4,0.02,1,178,1,0,0.13192883133888245,300
C,0.4,0.02,1,179,1,0,0.14131373167037964,300
C,0.4,0.02,1,180,0,0,0.18392953276634216,300
C,0.4,0.02,1,181,1,0,0.1882595270872116,300
C,0.4,0.02,1,182,1,0,0.178318053483963,300
C,0.4,0.02,1,183,1,0,0.1495659053325653,300
C,0.4,0.02,1,184,1,0,0.12845450639724731,300
C,0.4,0.02,1,185,0,1,0.08092141896486282,137
C,0.4,0.02,1,186,0,0,0.1304953694343567,300
C,0.4,0.02,1,187,1,0,0.14138510823249817,300
C,0.4,0.02,1,188,1,0,0.1876119077205658,300
C,0.4,0.02,1,189,1,0,0.18206606805324554,300
C,0.4,0.02,1,190,1,0,0.15327297151088715,300
C,0.4,0.02,1,191,1,0,0.2002447247505188,300
C,0.4,0.02,1,192,1,0,0.16733235120773315,300
C,0.4,0.02,1,193,1,0,0.13371185958385468,300
C,0.4,0.02,1,194,1,0,0.17310534417629242,300
C,0.4,0.02,1,195,1,0,0.14248862862586975,300
C,0.4,0.02,1,196,0,0,0.21389168500900269,300
C,0.4,0.02,1,197,1,0,0.1606294959783554,300
C,0.4,0.02,1,198,1,0,0.16694188117980957,300
C,0.4,0.02,1,199,1,0,0.1442907303571701,300
C,0.4,0.02,2,0,1,0,0.13247281312942505,300
C,0.4,0.02,2,1,0,1,0.07105249911546707,180
C,0.4,0.02,2,2,0,0,0.18298007547855377,300
C,0.4,0.02,2,3,0,1,0.030315442010760307,127
C,0.4,0.02,2,4,0,0,0.18910707533359528,300
C,0.4,0.02,2,5,1,0,0.1531452238559723,300
C,0.4,0.02,2,6,1,0,0.137112095952034,300
C,0.4,0.02,2,7,1,0,0.12113036215305328,300
C,0.4,0.02,2,8,0,1,0.10871224850416183,190
C,0.4,0.02,2,9,0,0,0.16813276708126068,300
C,0.4,0.02,2,10,1,0,0.11793771386146545,300
C,0.4,0.02,2,11,0,1,0.08625903725624084,196
C,0.4,0.02,2,12,1,0,0.18706326186656952,300
C,0.4,0.02,2,13,0,1,0.057414114475250244,127
C,0.4,0.02,2,14,1,0,0.14770512282848358,300
C,0.4,0.02,2,15,0,0,0.22894039750099182,300
C,0.4,0.02,2,16,1,0,0.134307399392128,300
C,0.4,0.02,2,17,0,1,0.0845189243555069,163
C,0.4,0.02,2,18,1,0,0.13896584510803223,300
C,0.4,0.02,2,19,1,0,0.14574718475341797,300
C,0.4,0.02,2,20,0,1,0.04887280985713005,137
C,0.4,0.02,2,21,1,0,0.13807126879692078,300
C,0.4,0.02,2,22,1,0,0.1362760365009308,300
C,0.4,0.02,2,23,1,0,0.1413632035255432,300
C,0.4,0.02,2,24,0,1,0.04379728063941002,148
C,0.4,0.02,2,25,0,1,0.07810431718826294,173
C,0.4,0.02,2,26,1,0,0.13766121864318848,300
C,0.4,0.02,2,27,0,1,0.0653536319732666,148
C,0.4,0.02,2,28,0,1,0.04303060099482536,120
C,0.4,0.02,2,29,1,0,0.13837562501430511,300
C,0.4,0.02,2,30,1,0,0.13520582020282745,300
C,0.4,0.02,2,31,1,0,0.11210086941719055,300
C,0.4,0.02,2,32,0,1,0.04895992577075958,108
C,0.4,0.02,2,33,1,0,0.1906277984380722,300
C,0.4,0.02,2,34,0,0,0.11000514775514603,300
C,0.4,0.02,2,35,0,1,0.0891873762011528,195
C,0.4,0.02,2,36,0,0,0.17669744789600372,300
C,0.4,0.02,2,37,0,1,0.08244729787111282,171
C,0.4,0.02,2,38,1,0,0.1390053629875183,300
C,0.4,0.02,2,39,0,1,0.10260241478681564,219
C,0.4,0.02,2,40,0,1,0.06610362976789474,128
C,0.4,0.02,2,41,1,0,0.12127313762903214,300
C,0.4,0.02,2,42,0,0,0.2110273391008377,300
C,0.4,0.02,2,43,1,0,0.16009841859340668,300
C,0.4,0.02,2,44,0,0,0.15252093970775604,300
C,0.4,0.02,2,45,0,0,0.15042056143283844,300
C,0.4,0.02,2,46,0,0,0.1256636381149292,300
C,0.4,0.02,2,47,0,1,0.08210018277168274,164
C,0.4,0.02,2,48,1,0,0.15075914561748505,300
C,0.4,0.02,2,49,0,1,0.08242280036211014,164
C,0.4,0.02,2,50,0,0,0.16800935566425323,300
C,0.4,0.02,2,51,0,0,0.12750381231307983,300
C,0.4,0.02,2,52,0,0,0.13238751888275146,300
C,0.4,0.02,2,53,1,0,0.12498483806848526,300
C,0.4,0.02,2,54,0,0,0.14586792886257172,300
C,0.4,0.02,2,55,1,0,0.16696761548519135,300
C,0.4,0.02,2,56,0,0,0.1335400938987732,300
C,0.4,0.02,2,57,1,0,0.1329646110534668,300
C,0.4,0.02,2,58,1,0,0.10286597162485123,300
C,0.4,0.02,2,59,0,0,0.13922171294689178,300
C,0.4,0.02,2,60,0,0,0.12317711859941483,300
C,0.4,0.02,2,61,1,0,0.14054080843925476,300
C,0.4,0.02,2,62,0,0,0.1261158585548401,300
C,0.4,0.02,2,63,1,0,0.14421577751636505,300
C,0.4,0.02,2,64,0,1,0.12866364419460297,201
C,0.4,0.02,2,65,1,0,0.13624651730060577,300
C,0.4,0.02,2,66,1,0,0.12016190588474274,300
C,0.4,0.02,2,67,1,0,0.1494263857603073,300
C,0.4,0.02,2,68,1,0,0.11940889060497284,300
C,0.4,0.02,2,69,0,0,0.1590150147676468,300
C,0.4,0.02,2,70,0,1,0.07909809798002243,153
C,0.4,0.02,2,71,0,0,0.15859739482402802,300
C,0.4,0.02,2,72,1,0,0.133841872215271,300
C,0.4,0.02,2,73,1,0,0.14595440030097961,300
C,0.4,0.02,2,74,0,1,0.1225668415427208,167
C,0.4,0.02,2,75,1,0,0.1561766117811203,300
C,0.4,0.02,2,76,0,1,0.06505048274993896,154
C,0.4,0.02,2,77,1,0,0.12474874407052994,300
C,0.4,0.02,2,78,1,0,0.11860713362693787,300
C,0.4,0.02,2,79,0,0,0.15474805235862732,300
C,0.4,0.02,2,80,0,0,0.20686154067516327,300
C,0.4,0.02,2,81,0,1,0.08181929588317871,146
C,0.4,0.02,2,82,1,0,0.16117703914642334,300
C,0.4,0.02,2,83,1,0,0.11373306810855865,300
C,0.4,0.02,2,84,0,1,0.06834952533245087,175
C,0.4,0.02,2,85,0,0,0.15524302423000336,300
C,0.4,0.02,2,86,0,1,0.0591575913131237,161
C,0.4,0.02,2,87,0,0,0.14930929243564606,300
C,0.4,0.02,2,88,1,0,0.14277343451976776,300
C,0.4,0.02,2,89,1,0,0.14584650099277496,300
C,0.4,0.02,2,90,0,0,0.15333087742328644,300
C,0.4,0.02,2,91,1,0,0.14253516495227814,300
C,0.4,0.02,2,92,0,0,0.15316632390022278,300
C,0.4,0.02,2,93,0,1,0.06858550012111664,144
C,0.4,0.02,2,94,0,0,0.16852238774299622,300
C,0.4,0.02,2,95,0,1,0.10524559020996094,169
C,0.4,0.02,2,96,1,0,0.1306629478931427,300
C,0.4,0.02,2,97,0,0,0.12860870361328125,300
C,0.4,0.02,2,98,0,0,0.1525692492723465,300
C,0.4,0.02,2,99,1,0,0.1368779093027115,300
C,0.4,0.02,2,100,1,0,0.1634570062160492,300
C,0.4,0.02,2,101,1,0,0.13554184138774872,300
C,0.4,0.02,2,102,0,1,0.09578518569469452,182
C,0.4,0.02,2,103,1,0,0.15970851480960846,300
C,0.4,0.02,2,104,0,0,0.1196770966053009,300
C,0.4,0.02,2,105,1,0,0.15411758422851562,300
C,0.4,0.02,2,106,0,1,0.05902514606714249,158
C,0.4,0.02,2,107,0,0,0.12615077197551727,300
C,0.4,0.02,2,108,0,0,0.12242162227630615,300
C,0.4,0.02,2,109,0,0,0.11438250541687012,300
C,0.4,0.02,2,110,0,0,0.08218978345394135,300
C,0.4,0.02,2,111,1,0,0.12478712946176529,300
C,0.4,0.02,2,112,0,1,0.10951245576143265,180
C,0.4,0.02,2,113,0,1,0.12231256812810898,206
C,0.4,0.02,2,114,0,0,0.12204363942146301,300
C,0.4,0.02,2,115,1,0,0.12976521253585815,300
C,0.4,0.02,2,116,1,0,0.1210443452000618,300
C,0.4,0.02,2,117,0,1,0.12578731775283813,202
C,0.4,0.02,2,118,1,0,0.13876207172870636,300
C,0.4,0.02,2,119,1,0,0.14780475199222565,300
C,0.4,0.02,2,120,1,0,0.13312476873397827,300
C,0.4,0.02,2,121,1,0,0.12237445265054703,300
C,0.4,0.02,2,122,1,0,0.13419851660728455,300
C,0.4,0.02,2,123,1,0,0.14266684651374817,300
C,0.4,0.02,2,124,1,0,0.12173601984977722,300
C,0.4,0.02,2,125,1,0,0.1541174352169037,300
C,0.4,0.02,2,126,1,0,0.15231983363628387,300
C,0.4,0.02,2,127,1,0,0.1137593686580658,300
C,0.4,0.02,2,128,1,0,0.11389314383268356,300
C,0.4,0.02,2,129,0,1,0.050129592418670654,139
C,0.4,0.02,2,130,0,0,0.12589865922927856,300
C,0.4,0.02,2,131,1,0,0.16275079548358917,300
C,0.4,0.02,2,132,1,0,0.1509900838136673,300
C,0.4,0.02,2,133,0,0,0.18592117726802826,300
C,0.4,0.02,2,134,0,1,0.03064664453268051,119
C,0.4,0.02,2,135,0,0,0.15087708830833435,300
C,0.4,0.02,2,136,0,0,0.15091438591480255,300
C,0.4,0.02,2,137,0,0,0.16580115258693695,300
C,0.4,0.02,2,138,1,0,0.12333923578262329,300
C,0.4,0.02,2,139,1,0,0.12606137990951538,300
C,0.4,0.02,2,140,0,0,0.11467069387435913,300
C,0.4,0.02,2,141,0,0,0.11361002922058105,300
C,0.4,0.02,2,142,1,0,0.1399979442358017,300
