condition,rough,sigma_k,seed,episode,push_step,recovery
ORACLE,rough,0.06,0,143,37,4
ORACLE,rough,0.06,0,157,31,10
ORACLE,rough,0.06,0,185,35,6
ORACLE,rough,0.06,0,4,37,5
ORACLE,rough,0.06,0,85,41,2
ORACLE,rough,0.06,0,105,36,8
ORACLE,rough,0.06,0,178,25,19
ORACLE,rough,0.06,0,14,42,3
ORACLE,rough,0.06,0,0,44,2
ORACLE,rough,0.06,0,27,37,9
ORACLE,rough,0.06,0,125,30,16
ORACLE,rough,0.06,0,137,22,24
ORACLE,rough,0.06,0,196,40,6
ORACLE,rough,0.06,0,20,46,4
ORACLE,rough,0.06,0,117,37,14
ORACLE,rough,0.06,0,191,43,9
ORACLE,rough,0.06,0,31,39,14
ORACLE,rough,0.06,0,170,44,9
ORACLE,rough,0.06,0,46,53,2
ORACLE,rough,0.06,0,88,52,4
ORACLE,rough,0.06,0,90,37,19
ORACLE,rough,0.06,0,62,54,6
ORACLE,rough,0.06,0,189,17,43
ORACLE,rough,0.06,0,63,54,7
ORACLE,rough,0.06,0,40,60,2
ORACLE,rough,0.06,0,159,60,2
ORACLE,rough,0.06,0,35,56,9
ORACLE,rough,0.06,0,90,61,4
ORACLE,rough,0.06,0,108,63,2
ORACLE,rough,0.06,0,149,58,8
ORACLE,rough,0.06,0,118,56,11
ORACLE,rough,0.06,0,120,65,2
ORACLE,rough,0.06,0,127,56,11
ORACLE,rough,0.06,0,67,60,8
ORACLE,rough,0.06,0,98,55,13
ORACLE,rough,0.06,0,136,64,5
ORACLE,rough,0.06,0,109,58,12
ORACLE,rough,0.06,0,174,65,5
ORACLE,rough,0.06,0,91,60,11
ORACLE,rough,0.06,0,115,65,6
ORACLE,rough,0.06,0,140,71,2
ORACLE,rough,0.06,0,93,73,4
ORACLE,rough,0.06,0,182,76,2
ORACLE,rough,0.06,0,71,68,11
ORACLE,rough,0.06,0,22,69,11
ORACLE,rough,0.06,0,104,73,9
ORACLE,rough,0.06,0,149,72,11
ORACLE,rough,0.06,0,187,75,8
ORACLE,rough,0.06,0,7,83,4
ORACLE,rough,0.06,0,81,84,3
ORACLE,rough,0.06,0,102,70,17
ORACLE,rough,0.06,0,60,79,11
ORACLE,rough,0.06,0,120,87,3
ORACLE,rough,0.06,0,0,89,2
ORACLE,rough,0.06,0,195,59,32
ORACLE,rough,0.06,0,62,86,6
ORACLE,rough,0.06,0,197,85,7
ORACLE,rough,0.06,0,189,85,8
ORACLE,rough,0.06,0,30,91,3
ORACLE,rough,0.06,0,83,89,5
ORACLE,rough,0.06,0,127,75,20
ORACLE,rough,0.06,0,150,88,7
ORACLE,rough,0.06,0,163,93,2
ORACLE,rough,0.06,0,177,93,4
ORACLE,rough,0.06,0,179,95,3
ORACLE,rough,0.06,0,66,97,2
ORACLE,rough,0.06,0,164,87,12
ORACLE,rough,0.06,0,79,76,24
ORACLE,rough,0.06,0,84,93,7
ORACLE,rough,0.06,0,134,95,-92
ORACLE,rough,0.06,0,137,99,-96
ORACLE,rough,0.06,0,119,93,-89
ORACLE,rough,0.06,0,23,98,-92
ORACLE,rough,0.06,0,109,1,5
ORACLE,rough,0.06,0,14,99,-89
ORACLE,rough,0.06,0,34,5,7
ORACLE,rough,0.06,0,148,8,4
ORACLE,rough,0.06,0,95,4,11
ORACLE,rough,0.06,0,111,94,-79
ORACLE,rough,0.06,0,153,11,4
ORACLE,rough,0.06,0,160,15,2
ORACLE,rough,0.06,0,28,97,-79
ORACLE,rough,0.06,0,94,17,2
ORACLE,rough,0.06,0,109,13,7
ORACLE,rough,0.06,0,122,12,9
ORACLE,rough,0.06,0,196,13,9
ORACLE,rough,0.06,0,11,21,3
ORACLE,rough,0.06,0,25,24,2
ORACLE,rough,0.06,0,37,18,10
ORACLE,rough,0.06,0,85,23,10
ORACLE,rough,0.06,0,180,31,2
ORACLE,rough,0.06,0,31,20,14
ORACLE,rough,0.06,0,54,32,2
ORACLE,rough,0.06,0,89,27,7
ORACLE,rough,0.06,0,64,22,14
ORACLE,rough,0.06,0,38,34,3
ORACLE,rough,0.06,0,95,35,2
ORACLE,rough,0.06,0,78,35,4
ORACLE,rough,0.06,0,120,30,10
ORACLE,rough,0.06,0,72,40,3
ORACLE,rough,0.06,0,70,38,6
ORACLE,rough,0.06,0,127,41,3
ORACLE,rough,0.06,0,161,39,5
ORACLE,rough,0.06,0,12,24,22
ORACLE,rough,0.06,0,116,43,4
ORACLE,rough,0.06,0,8,20,28
ORACLE,rough,0.06,0,84,33,15
ORACLE,rough,0.06,0,199,46,2
ORACLE,rough,0.06,0,62,43,7
ORACLE,rough,0.06,0,157,43,7
ORACLE,rough,0.06,0,32,13,38
ORACLE,rough,0.06,0,91,46,5
ORACLE,rough,0.06,0,113,43,8
ORACLE,rough,0.06,0,185,44,7
ORACLE,rough,0.06,0,130,35,18
ORACLE,rough,0.06,0,155,51,2
ORACLE,rough,0.06,0,1,45,10
ORACLE,rough,0.06,0,9,45,10
ORACLE,rough,0.06,0,55,31,25
ORACLE,rough,0.06,0,169,48,8
ORACLE,rough,0.06,0,0,49,8
ORACLE,rough,0.06,0,112,52,7
ORACLE,rough,0.06,0,56,59,4
ORACLE,rough,0.06,0,111,58,5
ORACLE,rough,0.06,0,21,59,6
ORACLE,rough,0.06,0,39,59,6
ORACLE,rough,0.06,0,57,58,7
ORACLE,rough,0.06,0,112,61,7
ORACLE,rough,0.06,0,49,53,18
ORACLE,rough,0.06,0,102,69,2
ORACLE,rough,0.06,0,133,56,15
ORACLE,rough,0.06,0,151,66,5
ORACLE,rough,0.06,0,174,64,7
ORACLE,rough,0.06,0,196,60,11
ORACLE,rough,0.06,0,42,59,13
ORACLE,rough,0.06,0,126,67,5
ORACLE,rough,0.06,0,70,71,2
ORACLE,rough,0.06,0,15,72,2
ORACLE,rough,0.06,0,60,59,15
ORACLE,rough,0.06,0,130,60,14
ORACLE,rough,0.06,0,153,64,10
ORACLE,rough,0.06,0,163,66,8
ORACLE,rough,0.06,0,197,71,3
ORACLE,rough,0.06,0,30,53,22
ORACLE,rough,0.06,0,62,64,11
ORACLE,rough,0.06,0,138,73,2
ORACLE,rough,0.06,0,92,68,9
ORACLE,rough,0.06,0,104,64,13
ORACLE,rough,0.06,0,1,58,20
ORACLE,rough,0.06,0,94,73,7
ORACLE,rough,0.06,0,4,68,13
ORACLE,rough,0.06,0,99,73,8
ORACLE,rough,0.06,0,125,79,2
ORACLE,rough,0.06,0,165,74,9
ORACLE,rough,0.06,0,28,80,4
ORACLE,rough,0.06,0,128,73,11
ORACLE,rough,0.06,0,101,80,5
ORACLE,rough,0.06,0,102,75,11
ORACLE,rough,0.06,0,140,64,23
ORACLE,rough,0.06,0,160,85,2
ORACLE,rough,0.06,0,131,87,4
ORACLE,rough,0.06,0,147,85,6
ORACLE,rough,0.06,0,10,90,3
ORACLE,rough,0.06,0,55,83,14
ORACLE,rough,0.06,0,61,84,-81
ORACLE,rough,0.06,0,55,2,2
ORACLE,rough,0.06,0,155,96,-91
ORACLE,rough,0.06,0,182,2,3
ORACLE,rough,0.06,0,60,1,6
ORACLE,rough,0.06,0,93,6,3
ORACLE,rough,0.06,0,103,87,-77
ORACLE,rough,0.06,0,138,94,-84
ORACLE,rough,0.06,0,136,48,-34
ORACLE,rough,0.06,0,10,12,6
ORACLE,rough,0.06,0,124,95,-76
ORACLE,rough,0.06,0,144,92,-72
ORACLE,rough,0.06,0,187,14,6
ORACLE,rough,0.06,0,41,10,11
ORACLE,rough,0.06,0,73,19,2
ORACLE,rough,0.06,0,42,17,5
ORACLE,rough,0.06,0,192,19,3
ORACLE,rough,0.06,0,106,14,9
ORACLE,rough,0.06,0,140,2,21
ORACLE,rough,0.06,0,63,4,21
ORACLE,rough,0.06,0,85,10,15
ORACLE,rough,0.06,0,91,16,9
ORACLE,rough,0.06,0,131,21,5
ORACLE,rough,0.06,0,175,19,7
ORACLE,rough,0.06,0,133,16,12
ORACLE,rough,0.06,0,116,95,-64
ORACLE,rough,0.06,0,50,26,7
ORACLE,rough,0.06,0,38,32,3
ORACLE,rough,0.06,0,159,10,27
ORACLE,rough,0.06,0,113,33,5
ORACLE,rough,0.06,0,186,36,2
ORACLE,rough,0.06,0,43,4,37
ORACLE,rough,0.06,0,70,34,8
ORACLE,rough,0.06,0,44,26,17
ORACLE,rough,0.06,0,156,19,24
ORACLE,rough,0.06,0,29,31,13
ORACLE,rough,0.06,0,36,44,2
ORACLE,rough,0.06,0,111,40,6
ORACLE,rough,0.06,0,59,41,6
ORACLE,rough,0.06,0,179,17,30
ORACLE,rough,0.06,0,1,46,2
ORACLE,rough,0.06,0,15,37,11
ORACLE,rough,0.06,0,73,38,10
ORACLE,rough,0.06,0,75,40,8
ORACLE,rough,0.06,0,77,41,7
ORACLE,rough,0.06,0,83,41,7
ORACLE,rough,0.06,0,11,24,28
ORACLE,rough,0.06,0,102,43,9
ORACLE,rough,0.06,0,128,32,20
ORACLE,rough,0.06,0,126,38,15
ORACLE,rough,0.06,0,31,36,18
ORACLE,rough,0.06,0,70,46,8
ORACLE,rough,0.06,0,112,51,3
ORACLE,rough,0.06,0,172,33,21
ORACLE,rough,0.06,0,42,48,7
ORACLE,rough,0.06,0,121,37,18
ORACLE,rough,0.06,0,145,47,8
ORACLE,rough,0.06,0,51,36,20
ORACLE,rough,0.06,0,99,44,13
ORACLE,rough,0.06,0,171,51,7
ORACLE,rough,0.06,0,27,56,3
ORACLE,rough,0.06,0,166,56,3
ORACLE,rough,0.06,0,111,52,8
ORACLE,rough,0.06,0,57,52,9
ORACLE,rough,0.06,0,71,26,35
ORACLE,rough,0.06,0,159,43,18
ORACLE,rough,0.06,0,64,59,4
ORACLE,rough,0.06,0,84,59,4
ORACLE,rough,0.06,0,123,41,22
ORACLE,rough,0.06,0,150,58,5
ORACLE,rough,0.06,0,153,61,3
ORACLE,rough,0.06,0,190,47,17
ORACLE,rough,0.06,0,132,62,3
ORACLE,rough,0.06,0,22,64,2
ORACLE,rough,0.06,0,164,54,13
ORACLE,rough,0.06,0,94,63,5
ORACLE,rough,0.06,0,123,68,2
ORACLE,rough,0.06,0,9,59,13
ORACLE,rough,0.06,0,158,55,17
ORACLE,rough,0.06,0,115,40,33
ORACLE,rough,0.06,0,95,64,10
ORACLE,rough,0.06,0,190,72,2
ORACLE,rough,0.06,0,69,65,10
ORACLE,rough,0.06,0,114,74,2
ORACLE,rough,0.06,0,187,49,27
ORACLE,rough,0.06,0,48,75,2
ORACLE,rough,0.06,0,17,55,23
ORACLE,rough,0.06,0,46,64,14
ORACLE,rough,0.06,0,126,66,12
ORACLE,rough,0.06,0,138,75,3
ORACLE,rough,0.06,0,181,74,4
ORACLE,rough,0.06,0,137,53,26
ORACLE,rough,0.06,0,13,69,11
ORACLE,rough,0.06,0,100,71,11
ORACLE,rough,0.06,0,80,56,27
ORACLE,rough,0.06,0,154,59,24
ORACLE,rough,0.06,0,43,81,3
ORACLE,rough,0.06,0,128,77,7
ORACLE,rough,0.06,0,103,77,8
ORACLE,rough,0.06,0,84,74,12
ORACLE,rough,0.06,0,5,72,16
ORACLE,rough,0.06,0,37,83,6
ORACLE,rough,0.06,0,176,85,4
ORACLE,rough,0.06,0,107,81,13
ORACLE,rough,0.06,0,44,89,6
ORACLE,rough,0.06,0,50,92,4
ORACLE,rough,0.06,0,117,93,4
ORACLE,rough,0.06,0,136,87,10
ORACLE,rough,0.06,0,185,88,9
ORACLE,rough,0.06,0,186,87,10
ORACLE,rough,0.06,0,0,96,-1
ORACLE,rough,0.06,0,2,88,-1
ORACLE,rough,0.06,0,11,69,-1
ORACLE,rough,0.06,0,28,97,-1
ORACLE,rough,0.06,0,33,95,-1
ORACLE,rough,0.06,0,42,85,-1
ORACLE,rough,0.06,0,56,97,-1
ORACLE,rough,0.06,0,96,95,-1
ORACLE,rough,0.06,0,98,97,-1
ORACLE,rough,0.06,0,133,49,-1
ORACLE,rough,0.06,1,32,3,1
ORACLE,rough,0.06,1,68,2,2
ORACLE,rough,0.06,1,167,6,3
ORACLE,rough,0.06,1,174,3,6
ORACLE,rough,0.06,1,45,4,6
ORACLE,rough,0.06,1,75,4,6
ORACLE,rough,0.06,1,22,10,2
ORACLE,rough,0.06,1,19,6,7
ORACLE,rough,0.06,1,136,2,12
ORACLE,rough,0.06,1,193,13,2
ORACLE,rough,0.06,1,11,8,8
ORACLE,rough,0.06,1,33,4,14
ORACLE,rough,0.06,1,133,20,5
ORACLE,rough,0.06,1,107,19,8
ORACLE,rough,0.06,1,183,25,3
ORACLE,rough,0.06,1,50,16,14
ORACLE,rough,0.06,1,145,26,5
ORACLE,rough,0.06,1,180,29,2
ORACLE,rough,0.06,1,152,17,15
ORACLE,rough,0.06,1,72,32,3
ORACLE,rough,0.06,1,92,32,3
ORACLE,rough,0.06,1,155,33,3
ORACLE,rough,0.06,1,17,31,6
ORACLE,rough,0.06,1,199,29,10
ORACLE,rough,0.06,1,127,35,6
ORACLE,rough,0.06,1,87,36,7
ORACLE,rough,0.06,1,109,41,2
ORACLE,rough,0.06,1,138,37,6
ORACLE,rough,0.06,1,192,35,9
ORACLE,rough,0.06,1,105,43,4
ORACLE,rough,0.06,1,144,37,10
ORACLE,rough,0.06,1,179,43,4
ORACLE,rough,0.06,1,2,12,36
ORACLE,rough,0.06,1,35,41,7
ORACLE,rough,0.06,1,74,45,7
ORACLE,rough,0.06,1,36,44,10
ORACLE,rough,0.06,1,45,36,18
ORACLE,rough,0.06,1,53,42,12
ORACLE,rough,0.06,1,54,24,30
ORACLE,rough,0.06,1,162,46,8
ORACLE,rough,0.06,1,82,51,4
ORACLE,rough,0.06,1,66,54,2
ORACLE,rough,0.06,1,129,47,9
ORACLE,rough,0.06,1,144,51,7
ORACLE,rough,0.06,1,180,55,3
ORACLE,rough,0.06,1,27,11,49
ORACLE,rough,0.06,1,118,26,34
ORACLE,rough,0.06,1,198,57,4
ORACLE,rough,0.06,1,143,55,8
ORACLE,rough,0.06,1,129,61,3
ORACLE,rough,0.06,1,147,59,5
ORACLE,rough,0.06,1,46,61,5
ORACLE,rough,0.06,1,59,50,17
ORACLE,rough,0.06,1,184,55,12
ORACLE,rough,0.06,1,98,61,7
ORACLE,rough,0.06,1,170,54,14
ORACLE,rough,0.06,1,12,62,7
ORACLE,rough,0.06,1,86,58,11
ORACLE,rough,0.06,1,48,59,11
ORACLE,rough,0.06,1,148,68,3
ORACLE,rough,0.06,1,182,55,16
ORACLE,rough,0.06,1,102,59,14
ORACLE,rough,0.06,1,78,58,16
ORACLE,rough,0.06,1,193,71,5
ORACLE,rough,0.06,1,196,71,5
ORACLE,rough,0.06,1,87,69,8
ORACLE,rough,0.06,1,21,73,5
ORACLE,rough,0.06,1,143,69,9
ORACLE,rough,0.06,1,181,71,7
ORACLE,rough,0.06,1,124,61,19
ORACLE,rough,0.06,1,142,75,7
ORACLE,rough,0.06,1,96,70,13
ORACLE,rough,0.06,1,37,79,5
ORACLE,rough,0.06,1,94,82,2
ORACLE,rough,0.06,1,175,22,62
ORACLE,rough,0.06,1,83,70,17
ORACLE,rough,0.06,1,85,76,11
ORACLE,rough,0.06,1,104,79,8
ORACLE,rough,0.06,1,133,84,3
ORACLE,rough,0.06,1,148,84,4
ORACLE,rough,0.06,1,27,83,6
ORACLE,rough,0.06,1,31,85,8
ORACLE,rough,0.06,1,82,90,3
ORACLE,rough,0.06,1,176,93,2
ORACLE,rough,0.06,1,188,81,14
ORACLE,rough,0.06,1,22,74,22
ORACLE,rough,0.06,1,165,89,7
ORACLE,rough,0.06,1,24,84,13
ORACLE,rough,0.06,1,2,76,22
ORACLE,rough,0.06,1,79,95,3
ORACLE,rough,0.06,1,123,88,10
ORACLE,rough,0.06,1,175,89,11
ORACLE,rough,0.06,1,77,86,-84
ORACLE,rough,0.06,1,147,93,-89
ORACLE,rough,0.06,1,149,97,-93
ORACLE,rough,0.06,1,186,95,-90
ORACLE,rough,0.06,1,9,98,-92
ORACLE,rough,0.06,1,46,2,5
ORACLE,rough,0.06,1,120,97,-86
ORACLE,rough,0.06,1,113,83,-70
ORACLE,rough,0.06,1,179,11,2
ORACLE,rough,0.06,1,51,97,-81
ORACLE,rough,0.06,1,99,4,15
ORACLE,rough,0.06,1,57,12,8
ORACLE,rough,0.06,1,187,18,2
ORACLE,rough,0.06,1,155,80,-57
ORACLE,rough,0.06,1,56,3,21
ORACLE,rough,0.06,1,125,11,13
ORACLE,rough,0.06,1,45,3,22
ORACLE,rough,0.06,1,49,13,12
ORACLE,rough,0.06,1,119,3,22
ORACLE,rough,0.06,1,138,13,12
ORACLE,rough,0.06,1,157,24,2
ORACLE,rough,0.06,1,193,99,-73
ORACLE,rough,0.06,1,101,13,15
ORACLE,rough,0.06,1,21,21,8
ORACLE,rough,0.06,1,0,17,13
ORACLE,rough,0.06,1,128,17,13
ORACLE,rough,0.06,1,168,15,15
ORACLE,rough,0.06,1,93,10,21
ORACLE,rough,0.06,1,160,15,16
ORACLE,rough,0.06,1,104,21,12
ORACLE,rough,0.06,1,63,32,2
ORACLE,rough,0.06,1,137,0,34
ORACLE,rough,0.06,1,153,25,9
ORACLE,rough,0.06,1,52,23,12
ORACLE,rough,0.06,1,16,27,9
ORACLE,rough,0.06,1,62,34,2
ORACLE,rough,0.06,1,86,21,15
ORACLE,rough,0.06,1,94,28,9
ORACLE,rough,0.06,1,135,24,13
ORACLE,rough,0.06,1,4,34,4
ORACLE,rough,0.06,1,82,3,35
ORACLE,rough,0.06,1,192,35,5
ORACLE,rough,0.06,1,64,24,17
ORACLE,rough,0.06,1,197,34,10
ORACLE,rough,0.06,1,8,43,2
ORACLE,rough,0.06,1,69,43,2
ORACLE,rough,0.06,1,70,43,2
ORACLE,rough,0.06,1,160,38,8
ORACLE,rough,0.06,1,21,45,3
ORACLE,rough,0.06,1,86,42,7
ORACLE,rough,0.06,1,178,42,8
ORACLE,rough,0.06,1,144,94,-43
ORACLE,rough,0.06,1,0,49,3
ORACLE,rough,0.06,1,95,45,7
ORACLE,rough,0.06,1,98,41,11
ORACLE,rough,0.06,1,32,10,43
ORACLE,rough,0.06,1,49,47,8
ORACLE,rough,0.06,1,73,44,11
ORACLE,rough,0.06,1,67,46,10
ORACLE,rough,0.06,1,71,50,7
ORACLE,rough,0.06,1,105,42,15
ORACLE,rough,0.06,1,44,52,6
ORACLE,rough,0.06,1,101,47,11
ORACLE,rough,0.06,1,102,50,8
ORACLE,rough,0.06,1,75,53,7
ORACLE,rough,0.06,1,179,52,8
ORACLE,rough,0.06,1,13,50,13
ORACLE,rough,0.06,1,122,51,14
ORACLE,rough,0.06,1,187,61,4
ORACLE,rough,0.06,1,159,56,10
ORACLE,rough,0.06,1,47,59,8
ORACLE,rough,0.06,1,78,65,2
ORACLE,rough,0.06,1,192,55,13
ORACLE,rough,0.06,1,100,57,12
ORACLE,rough,0.06,1,128,66,3
ORACLE,rough,0.06,1,89,60,10
ORACLE,rough,0.06,1,99,68,2
ORACLE,rough,0.06,1,14,54,18
ORACLE,rough,0.06,1,115,65,10
ORACLE,rough,0.06,1,134,61,14
ORACLE,rough,0.06,1,153,59,16
ORACLE,rough,0.06,1,159,67,9
ORACLE,rough,0.06,1,120,75,2
ORACLE,rough,0.06,1,185,64,14
ORACLE,rough,0.06,1,32,75,4
ORACLE,rough,0.06,1,53,67,12
ORACLE,rough,0.06,1,165,72,7
ORACLE,rough,0.06,1,28,52,28
ORACLE,rough,0.06,1,7,73,10
ORACLE,rough,0.06,1,44,79,4
ORACLE,rough,0.06,1,119,80,4
ORACLE,rough,0.06,1,74,68,18
ORACLE,rough,0.06,1,116,84,2
ORACLE,rough,0.06,1,47,83,4
ORACLE,rough,0.06,1,148,79,9
ORACLE,rough,0.06,1,153,83,6
ORACLE,rough,0.06,1,74,89,2
ORACLE,rough,0.06,1,79,87,6
ORACLE,rough,0.06,1,116,90,3
ORACLE,rough,0.06,1,191,91,3
ORACLE,rough,0.06,1,193,91,3
ORACLE,rough,0.06,1,4,87,10
ORACLE,rough,0.06,1,78,78,19
ORACLE,rough,0.06,1,46,92,6
ORACLE,rough,0.06,1,172,96,2
ORACLE,rough,0.06,1,18,92,7
ORACLE,rough,0.06,1,194,96,3
ORACLE,rough,0.06,1,9,95,5
ORACLE,rough,0.06,1,13,98,-97
ORACLE,rough,0.06,1,124,94,-92
ORACLE,rough,0.06,1,134,1,2
ORACLE,rough,0.06,1,27,2,2
ORACLE,rough,0.06,1,37,89,-85
ORACLE,rough,0.06,1,54,1,5
ORACLE,rough,0.06,1,88,96,-89
ORACLE,rough,0.06,1,174,8,3
ORACLE,rough,0.06,1,132,85,-71
ORACLE,rough,0.06,1,84,12,6
ORACLE,rough,0.06,1,47,11,9
ORACLE,rough,0.06,1,22,4,17
ORACLE,rough,0.06,1,58,15,6
ORACLE,rough,0.06,1,113,3,21
ORACLE,rough,0.06,1,184,20,5
ORACLE,rough,0.06,1,120,8,18
ORACLE,rough,0.06,1,133,19,7
ORACLE,rough,0.06,1,162,24,2
ORACLE,rough,0.06,1,142,25,3
ORACLE,rough,0.06,1,91,13,16
ORACLE,rough,0.06,1,172,18,11
ORACLE,rough,0.06,1,196,26,3
ORACLE,rough,0.06,1,31,28,2
ORACLE,rough,0.06,1,114,23,7
ORACLE,rough,0.06,1,64,8,23
ORACLE,rough,0.06,1,180,5,27
ORACLE,rough,0.06,1,4,31,3
ORACLE,rough,0.06,1,142,28,6
ORACLE,rough,0.06,1,186,23,13
ORACLE,rough,0.06,1,101,35,4
ORACLE,rough,0.06,1,83,27,14
ORACLE,rough,0.06,1,93,35,6
ORACLE,rough,0.06,1,6,35,7
ORACLE,rough,0.06,1,20,36,7
ORACLE,rough,0.06,1,27,22,21
ORACLE,rough,0.06,1,38,29,14
ORACLE,rough,0.06,1,141,36,7
ORACLE,rough,0.06,1,189,27,16
ORACLE,rough,0.06,1,11,37,7
ORACLE,rough,0.06,1,117,43,1
ORACLE,rough,0.06,1,101,42,3
ORACLE,rough,0.06,1,155,24,21
ORACLE,rough,0.06,1,192,3,42
ORACLE,rough,0.06,1,42,34,12
ORACLE,rough,0.06,1,177,41,5
ORACLE,rough,0.06,1,9,40,7
ORACLE,rough,0.06,1,133,44,4
ORACLE,rough,0.06,1,75,38,11
ORACLE,rough,0.06,1,40,48,2
ORACLE,rough,0.06,1,43,48,2
ORACLE,rough,0.06,1,74,45,5
ORACLE,rough,0.06,1,137,39,11
ORACLE,rough,0.06,1,198,46,4
ORACLE,rough,0.06,1,143,48,3
ORACLE,rough,0.06,1,178,35,16
ORACLE,rough,0.06,1,15,40,12
ORACLE,rough,0.06,1,30,42,10
ORACLE,rough,0.06,1,105,50,2
ORACLE,rough,0.06,1,68,23,30
ORACLE,rough,0.06,1,124,44,9
ORACLE,rough,0.06,1,109,26,30
ORACLE,rough,0.06,1,199,14,42
ORACLE,rough,0.06,1,17,46,11
ORACLE,rough,0.06,1,50,44,13
ORACLE,rough,0.06,1,172,36,21
ORACLE,rough,0.06,1,173,55,2
ORACLE,rough,0.06,1,56,48,10
ORACLE,rough,0.06,1,99,51,9
ORACLE,rough,0.06,1,149,45,15
ORACLE,rough,0.06,1,154,57,4
ORACLE,rough,0.06,1,28,49,13
ORACLE,rough,0.06,1,164,47,15
ORACLE,rough,0.06,1,189,52,10
ORACLE,rough,0.06,1,85,61,2
ORACLE,rough,0.06,1,173,58,5
ORACLE,rough,0.06,1,31,49,15
ORACLE,rough,0.06,1,51,56,8
ORACLE,rough,0.06,1,187,63,1
ORACLE,rough,0.06,1,14,64,1
ORACLE,rough,0.06,1,33,57,8
ORACLE,rough,0.06,1,95,60,5
ORACLE,rough,0.06,1,32,61,5
ORACLE,rough,0.06,1,87,60,6
ORACLE,rough,0.06,1,188,64,3
ORACLE,rough,0.06,1,38,59,9
ORACLE,rough,0.06,1,41,63,5
ORACLE,rough,0.06,1,107,66,2
ORACLE,rough,0.06,1,4,64,5
ORACLE,rough,0.06,1,71,61,8
ORACLE,rough,0.06,1,89,66,3
ORACLE,rough,0.06,1,167,52,18
ORACLE,rough,0.06,1,14,67,4
ORACLE,rough,0.06,1,42,63,8
ORACLE,rough,0.06,1,60,56,15
ORACLE,rough,0.06,1,107,69,2
ORACLE,rough,0.06,1,141,52,19
ORACLE,rough,0.06,1,168,62,9
ORACLE,rough,0.06,1,99,68,4
ORACLE,rough,0.06,1,187,68,4
ORACLE,rough,0.06,1,192,67,5
ORACLE,rough,0.06,1,15,61,13
ORACLE,rough,0.06,1,119,68,6
ORACLE,rough,0.06,1,126,70,4
ORACLE,rough,0.06,1,81,61,14
ORACLE,rough,0.06,1,138,62,15
ORACLE,rough,0.06,1,21,71,7
ORACLE,rough,0.06,1,80,75,3
ORACLE,rough,0.06,1,6,63,16
ORACLE,rough,0.06,1,39,76,3
ORACLE,rough,0.06,1,60,77,2
ORACLE,rough,0.06,1,190,70,9
ORACLE,rough,0.06,1,12,74,8
ORACLE,rough,0.06,1,48,75,8
ORACLE,rough,0.06,1,192,79,4
ORACLE,rough,0.06,1,9,80,4
ORACLE,rough,0.06,1,91,80,4
ORACLE,rough,0.06,1,160,81,3
ORACLE,rough,0.06,1,128,70,16
ORACLE,rough,0.06,1,47,82,5
ORACLE,rough,0.06,1,10,81,10
ORACLE,rough,0.06,1,29,89,2
ORACLE,rough,0.06,1,52,78,13
ORACLE,rough,0.06,1,4,90,2
ORACLE,rough,0.06,1,24,86,8
ORACLE,rough,0.06,1,70,84,11
ORACLE,rough,0.06,1,1,87,9
ORACLE,rough,0.06,1,164,77,19
ORACLE,rough,0.06,1,179,95,3
ORACLE,rough,0.06,1,27,72,27
ORACLE,rough,0.06,1,68,93,6
ORACLE,rough,0.06,1,74,78,21
ORACLE,rough,0.06,1,95,95,4
ORACLE,rough,0.06,1,120,91,8
ORACLE,rough,0.06,1,156,96,3
ORACLE,rough,0.06,1,36,94,6
ORACLE,rough,0.06,1,42,76,24
ORACLE,rough,0.06,1,165,97,3
ORACLE,rough,0.06,1,13,41,-1
ORACLE,rough,0.06,1,20,93,-1
ORACLE,rough,0.06,1,51,95,-1
ORACLE,rough,0.06,1,100,96,-1
ORACLE,rough,0.06,1,110,85,-1
ORACLE,rough,0.06,1,114,97,-1
ORACLE,rough,0.06,1,135,97,-1
ORACLE,rough,0.06,1,151,95,-1
ORACLE,rough,0.06,1,152,85,-1
ORACLE,rough,0.06,1,153,99,-1
ORACLE,rough,0.06,1,178,99,-1
ORACLE,rough,0.06,1,188,90,-1
ORACLE,rough,0.06,1,195,98,-1
ORACLE,rough,0.06,2,90,0,8
ORACLE,rough,0.06,2,104,6,3
ORACLE,rough,0.06,2,18,9,2
ORACLE,rough,0.06,2,4,2,11
ORACLE,rough,0.06,2,102,9,5
ORACLE,rough,0.06,2,120,7,7
ORACLE,rough,0.06,2,0,17,2
ORACLE,rough,0.06,2,55,1,18
ORACLE,rough,0.06,2,3,14,6
ORACLE,rough,0.06,2,155,18,3
ORACLE,rough,0.06,2,168,13,8
ORACLE,rough,0.06,2,28,11,11
ORACLE,rough,0.06,2,144,10,12
