condition,rough,sigma_k,seed,episode,layout,success,effort,corridor_dev
BRIDGE-plain,rough,0.1,0,9,29,0,0.4349152147769928,0.18588495254516602
BRIDGE-plain,rough,0.1,0,10,20,1,0.16203780472278595,0.17452283203601837
BRIDGE-plain,rough,0.1,0,11,21,0,0.382009357213974,0.1521260291337967
BRIDGE-plain,rough,0.1,0,12,22,0,0.5910512208938599,0.09255633503198624
BRIDGE-plain,rough,0.1,0,13,23,0,0.6508300304412842,0.11474242061376572
BRIDGE-plain,rough,0.1,0,14,24,1,0.520267128944397,0.20846709609031677
BRIDGE-plain,rough,0.1,0,15,25,0,0.4203072488307953,0.1343824863433838
BRIDGE-plain,rough,0.1,0,16,26,0,0.2643725872039795,0.15629705786705017
BRIDGE-plain,rough,0.1,0,17,27,0,0.6272544264793396,0.1370614916086197
BRIDGE-plain,rough,0.1,0,18,28,1,0.42100536823272705,0.15097157657146454
BRIDGE-plain,rough,0.1,0,19,29,1,0.252699077129364,0.2209935039281845
BRIDGE-plain,rough,0.1,0,20,20,1,0.26521822810173035,0.13945625722408295
BRIDGE-plain,rough,0.1,0,21,21,0,0.49164286255836487,0.1798054575920105
BRIDGE-plain,rough,0.1,0,22,22,1,0.47552812099456787,0.14708833396434784
BRIDGE-plain,rough,0.1,0,23,23,0,0.6157926917076111,0.17383205890655518
BRIDGE-plain,rough,0.1,0,24,24,0,0.5064128041267395,0.18925906717777252
BRIDGE-plain,rough,0.1,0,25,25,0,0.8596321940422058,0.12099578976631165
BRIDGE-plain,rough,0.1,0,26,26,0,0.40773117542266846,0.08298157900571823
BRIDGE-plain,rough,0.1,0,27,27,0,0.5610399842262268,0.1561160683631897
BRIDGE-plain,rough,0.1,0,28,28,0,0.5205000042915344,0.22012609243392944
BRIDGE-plain,rough,0.1,0,29,29,1,0.4708399772644043,0.15166597068309784
BRIDGE-plain,rough,0.1,0,30,20,1,0.2194340080022812,0.1693320870399475
BRIDGE-plain,rough,0.1,0,31,21,0,0.682198703289032,0.14693710207939148
BRIDGE-plain,rough,0.1,0,32,22,0,0.3756147027015686,0.0987185537815094
BRIDGE-plain,rough,0.1,0,33,23,0,0.6729178428649902,0.09978914260864258
BRIDGE-plain,rough,0.1,0,34,24,1,0.46586722135543823,0.11661271750926971
BRIDGE-plain,rough,0.1,0,35,25,0,0.3287335932254791,0.14068859815597534
BRIDGE-plain,rough,0.1,0,36,26,0,0.3272358477115631,0.1558917611837387
BRIDGE-plain,rough,0.1,0,37,27,0,0.5001842379570007,0.1087963879108429
BRIDGE-plain,rough,0.1,0,38,28,0,0.3768523037433624,0.1417125165462494
BRIDGE-plain,rough,0.1,0,39,29,0,0.34131526947021484,0.17764484882354736
BRIDGE-plain,rough,0.1,0,40,20,0,0.7664979696273804,0.11074142903089523
BRIDGE-plain,rough,0.1,0,41,21,1,0.22215044498443604,0.17716047167778015
BRIDGE-plain,rough,0.1,0,42,22,0,0.32832974195480347,0.15620100498199463
BRIDGE-plain,rough,0.1,0,43,23,0,0.32316988706588745,0.2105167955160141
BRIDGE-plain,rough,0.1,0,44,24,0,0.3004540503025055,0.18668301403522491
BRIDGE-plain,rough,0.1,0,45,25,1,0.39707133173942566,0.10913803428411484
BRIDGE-plain,rough,0.1,0,46,26,1,0.37702471017837524,0.20818789303302765
BRIDGE-plain,rough,0.1,0,47,27,0,1.0324193239212036,0.16325309872627258
BRIDGE-plain,rough,0.1,0,48,28,0,0.35054460167884827,0.10989591479301453
BRIDGE-plain,rough,0.1,0,49,29,0,0.30603134632110596,0.2836174964904785
BRIDGE-plain,rough,0.1,0,50,20,0,0.9892334342002869,0.14843176305294037
BRIDGE-plain,rough,0.1,0,51,21,0,0.6531398892402649,0.21379755437374115
BRIDGE-plain,rough,0.1,0,52,22,0,0.8906275033950806,0.13569550216197968
BRIDGE-plain,rough,0.1,0,53,23,0,0.4268783628940582,0.1284419596195221
BRIDGE-plain,rough,0.1,0,54,24,0,0.24742189049720764,0.1570340394973755
BRIDGE-plain,rough,0.1,0,55,25,0,0.8820705413818359,0.18189889192581177
BRIDGE-plain,rough,0.1,0,56,26,0,0.2522572875022888,0.15203912556171417
BRIDGE-plain,rough,0.1,0,57,27,0,0.542713463306427,0.15985040366649628
BRIDGE-plain,rough,0.1,0,58,28,1,0.20293453335762024,0.18427656590938568
BRIDGE-plain,rough,0.1,0,59,29,0,0.2718483507633209,0.16488660871982574
BRIDGE-plain,rough,0.1,0,60,20,1,0.27006232738494873,0.22910113632678986
BRIDGE-plain,rough,0.1,0,61,21,0,0.3652087152004242,0.12019509822130203
BRIDGE-plain,rough,0.1,0,62,22,0,0.5401816368103027,0.1612481027841568
BRIDGE-plain,rough,0.1,0,63,23,0,0.6614702939987183,0.10708051174879074
BRIDGE-plain,rough,0.1,0,64,24,0,0.473177045583725,0.21722565591335297
BRIDGE-plain,rough,0.1,0,65,25,1,0.2781112492084503,0.21317410469055176
BRIDGE-plain,rough,0.1,0,66,26,1,0.20014746487140656,0.22150801122188568
BRIDGE-plain,rough,0.1,0,67,27,1,0.3652280867099762,0.17178630828857422
BRIDGE-plain,rough,0.1,0,68,28,0,0.6149778962135315,0.11482185870409012
BRIDGE-plain,rough,0.1,0,69,29,0,0.2674030661582947,0.1330687254667282
BRIDGE-plain,rough,0.1,0,70,20,0,0.6585657596588135,0.3159376382827759
BRIDGE-plain,rough,0.1,0,71,21,1,0.7001596093177795,0.15077853202819824
BRIDGE-plain,rough,0.1,0,72,22,0,1.056308627128601,0.16957400739192963
BRIDGE-plain,rough,0.1,0,73,23,0,0.31948286294937134,0.1995995044708252
BRIDGE-plain,rough,0.1,0,74,24,0,0.4280748963356018,0.09376508742570877
BRIDGE-plain,rough,0.1,0,75,25,0,0.4778883159160614,0.16696850955486298
BRIDGE-plain,rough,0.1,0,76,26,1,0.3047393262386322,0.10546983033418655
BRIDGE-plain,rough,0.1,0,77,27,0,0.8133942484855652,0.18578509986400604
BRIDGE-plain,rough,0.1,0,78,28,0,0.5570924282073975,0.16401910781860352
BRIDGE-plain,rough,0.1,0,79,29,0,0.31648319959640503,0.2694925367832184
BRIDGE-plain,rough,0.1,0,80,20,0,0.3537663519382477,0.14111746847629547
BRIDGE-plain,rough,0.1,0,81,21,0,0.42268243432044983,0.12885135412216187
BRIDGE-plain,rough,0.1,0,82,22,1,0.43270641565322876,0.1367579698562622
BRIDGE-plain,rough,0.1,0,83,23,0,0.5560974478721619,0.12632526457309723
BRIDGE-plain,rough,0.1,0,84,24,0,0.13515318930149078,0.22222676873207092
BRIDGE-plain,rough,0.1,0,85,25,0,0.7690558433532715,0.14544250071048737
BRIDGE-plain,rough,0.1,0,86,26,0,0.4203221797943115,0.1594511866569519
BRIDGE-plain,rough,0.1,0,87,27,0,0.5537776947021484,0.12527251243591309
BRIDGE-plain,rough,0.1,0,88,28,1,0.32248297333717346,0.13396862149238586
BRIDGE-plain,rough,0.1,0,89,29,0,0.5094044804573059,0.14601722359657288
BRIDGE-plain,rough,0.1,0,90,20,1,0.4361424446105957,0.23648199439048767
BRIDGE-plain,rough,0.1,0,91,21,1,0.4567893445491791,0.1290447860956192
BRIDGE-plain,rough,0.1,0,92,22,1,0.13463713228702545,0.25144386291503906
BRIDGE-plain,rough,0.1,0,93,23,1,0.23954316973686218,0.19979026913642883
BRIDGE-plain,rough,0.1,0,94,24,0,0.21683348715305328,0.23166429996490479
BRIDGE-plain,rough,0.1,0,95,25,0,0.32134321331977844,0.1563623994588852
BRIDGE-plain,rough,0.1,0,96,26,1,0.3893439769744873,0.13320252299308777
BRIDGE-plain,rough,0.1,0,97,27,0,0.552988588809967,0.23555085062980652
BRIDGE-plain,rough,0.1,0,98,28,0,0.6090815663337708,0.18056067824363708
BRIDGE-plain,rough,0.1,0,99,29,0,0.6170676350593567,0.12774720788002014
BRIDGE-plain,rough,0.1,0,100,20,0,0.1742812991142273,0.18619853258132935
BRIDGE-plain,rough,0.1,0,101,21,1,0.3147653043270111,0.1490069180727005
BRIDGE-plain,rough,0.1,0,102,22,0,0.8730904459953308,0.21482796967029572
BRIDGE-plain,rough,0.1,0,103,23,0,0.2139519453048706,0.14967668056488037
BRIDGE-plain,rough,0.1,0,104,24,1,0.4434375762939453,0.12969864904880524
BRIDGE-plain,rough,0.1,0,105,25,0,0.3584723472595215,0.11673884093761444
BRIDGE-plain,rough,0.1,0,106,26,1,0.41337573528289795,0.11707073450088501
BRIDGE-plain,rough,0.1,0,107,27,0,0.3591229021549225,0.12053411453962326
BRIDGE-plain,rough,0.1,0,108,28,1,0.263937383890152,0.23810069262981415
BRIDGE-plain,rough,0.1,0,109,29,0,0.5221654772758484,0.12878690659999847
BRIDGE-plain,rough,0.1,0,110,20,1,0.462830513715744,0.12931521236896515
BRIDGE-plain,rough,0.1,0,111,21,0,0.14832960069179535,0.21449649333953857
BRIDGE-plain,rough,0.1,0,112,22,0,0.7298915982246399,0.21340715885162354
BRIDGE-plain,rough,0.1,0,113,23,0,0.665974497795105,0.18937115371227264
BRIDGE-plain,rough,0.1,0,114,24,0,0.1934645175933838,0.19467191398143768
BRIDGE-plain,rough,0.1,0,115,25,0,1.0683605670928955,0.18498490750789642
BRIDGE-plain,rough,0.1,0,116,26,0,0.38774266839027405,0.17190812528133392
BRIDGE-plain,rough,0.1,0,117,27,0,0.37319013476371765,0.14795267581939697
BRIDGE-plain,rough,0.1,0,118,28,0,0.29448390007019043,0.1987670361995697
BRIDGE-plain,rough,0.1,0,119,29,1,0.24766340851783752,0.1995161473751068
BRIDGE-plain,rough,0.1,0,120,20,0,0.26989948749542236,0.15605539083480835
BRIDGE-plain,rough,0.1,0,121,21,1,0.2844896614551544,0.15462681651115417
BRIDGE-plain,rough,0.1,0,122,22,1,0.16731202602386475,0.22213514149188995
BRIDGE-plain,rough,0.1,0,123,23,0,0.6328657865524292,0.22903728485107422
BRIDGE-plain,rough,0.1,0,124,24,1,0.32007884979248047,0.11756718158721924
BRIDGE-plain,rough,0.1,0,125,25,1,0.2391195297241211,0.17606785893440247
BRIDGE-plain,rough,0.1,0,126,26,0,0.39027243852615356,0.13342967629432678
BRIDGE-plain,rough,0.1,0,127,27,0,0.14028531312942505,0.23239505290985107
BRIDGE-plain,rough,0.1,0,128,28,0,1.0644944906234741,0.243442103266716
BRIDGE-plain,rough,0.1,0,129,29,0,0.5219980478286743,0.10050023347139359
BRIDGE-plain,rough,0.1,0,130,20,0,0.4092607796192169,0.11844000965356827
BRIDGE-plain,rough,0.1,0,131,21,1,0.22899651527404785,0.1902429610490799
BRIDGE-plain,rough,0.1,0,132,22,0,0.13727599382400513,0.2403549998998642
BRIDGE-plain,rough,0.1,0,133,23,0,0.27612897753715515,0.17782394587993622
BRIDGE-plain,rough,0.1,0,134,24,1,0.23020921647548676,0.17640984058380127
BRIDGE-plain,rough,0.1,0,135,25,0,0.6613086462020874,0.13108892738819122
BRIDGE-plain,rough,0.1,0,136,26,0,0.4876902997493744,0.22524788975715637
BRIDGE-plain,rough,0.1,0,137,27,1,0.39847609400749207,0.13819289207458496
BRIDGE-plain,rough,0.1,0,138,28,1,0.5563334822654724,0.2309148907661438
BRIDGE-plain,rough,0.1,0,139,29,0,0.4614061415195465,0.10473508387804031
BRIDGE-plain,rough,0.1,0,140,20,0,0.7885966300964355,0.2796002924442291
BRIDGE-plain,rough,0.1,0,141,21,1,0.5135051608085632,0.10874518007040024
BRIDGE-plain,rough,0.1,0,142,22,0,0.4236162006855011,0.16297860443592072
BRIDGE-plain,rough,0.1,0,143,23,1,0.2929801046848297,0.18783821165561676
BRIDGE-plain,rough,0.1,0,144,24,0,0.3870338201522827,0.206046000123024
BRIDGE-plain,rough,0.1,0,145,25,0,0.4162355959415436,0.11133711785078049
BRIDGE-plain,rough,0.1,0,146,26,0,0.3963179290294647,0.10220970213413239
BRIDGE-plain,rough,0.1,0,147,27,1,0.2566191256046295,0.16742587089538574
BRIDGE-plain,rough,0.1,0,148,28,0,0.58321213722229,0.11031345278024673
BRIDGE-plain,rough,0.1,0,149,29,1,0.5808463096618652,0.1661192923784256
BRIDGE-plain,rough,0.1,0,150,20,1,0.42766955494880676,0.11353497952222824
BRIDGE-plain,rough,0.1,0,151,21,0,0.8569722175598145,0.09918665140867233
BRIDGE-plain,rough,0.1,0,152,22,0,0.36083418130874634,0.12082851678133011
BRIDGE-plain,rough,0.1,0,153,23,0,0.5427951216697693,0.14178048074245453
BRIDGE-plain,rough,0.1,0,154,24,1,0.35878807306289673,0.16788092255592346
BRIDGE-plain,rough,0.1,0,155,25,0,0.4379996359348297,0.14430192112922668
BRIDGE-plain,rough,0.1,0,156,26,0,1.2888070344924927,0.2370700091123581
BRIDGE-plain,rough,0.1,0,157,27,1,0.4344704747200012,0.1511162370443344
BRIDGE-plain,rough,0.1,0,158,28,1,0.40300828218460083,0.15360447764396667
BRIDGE-plain,rough,0.1,0,159,29,1,0.3851424753665924,0.19154290854930878
BRIDGE-plain,rough,0.1,0,160,20,0,0.24221792817115784,0.17150628566741943
BRIDGE-plain,rough,0.1,0,161,21,1,0.6430922746658325,0.1335223764181137
BRIDGE-plain,rough,0.1,0,162,22,0,0.5743512511253357,0.12491269409656525
BRIDGE-plain,rough,0.1,0,163,23,1,0.40281280875205994,0.15930230915546417
BRIDGE-plain,rough,0.1,0,164,24,1,0.4013991057872772,0.19218532741069794
BRIDGE-plain,rough,0.1,0,165,25,0,0.48027274012565613,0.15631745755672455
BRIDGE-plain,rough,0.1,0,166,26,0,0.4514017105102539,0.13928064703941345
BRIDGE-plain,rough,0.1,0,167,27,1,0.2118288278579712,0.14340980350971222
BRIDGE-plain,rough,0.1,0,168,28,0,0.7257175445556641,0.11073560267686844
BRIDGE-plain,rough,0.1,0,169,29,0,0.3920288681983948,0.13105952739715576
BRIDGE-plain,rough,0.1,0,170,20,0,0.5109685659408569,0.19590352475643158
BRIDGE-plain,rough,0.1,0,171,21,1,0.5614952445030212,0.1316823959350586
BRIDGE-plain,rough,0.1,0,172,22,0,0.4412127137184143,0.1703142523765564
BRIDGE-plain,rough,0.1,0,173,23,0,0.4545362889766693,0.10488434135913849
BRIDGE-plain,rough,0.1,0,174,24,0,0.44903525710105896,0.1593557596206665
BRIDGE-plain,rough,0.1,0,175,25,1,0.4796009957790375,0.0974690243601799
BRIDGE-plain,rough,0.1,0,176,26,0,0.19054894149303436,0.17188602685928345
BRIDGE-plain,rough,0.1,0,177,27,0,0.2325107902288437,0.16558007895946503
BRIDGE-plain,rough,0.1,0,178,28,0,0.28727853298187256,0.1607860028743744
BRIDGE-plain,rough,0.1,0,179,29,0,0.3772357106208801,0.1613711267709732
BRIDGE-plain,rough,0.1,0,180,20,1,0.1996937096118927,0.15224575996398926
BRIDGE-plain,rough,0.1,0,181,21,0,0.31350278854370117,0.16813136637210846
BRIDGE-plain,rough,0.1,0,182,22,0,1.0149517059326172,0.1810421496629715
BRIDGE-plain,rough,0.1,0,183,23,0,0.3053461015224457,0.12414997071027756
BRIDGE-plain,rough,0.1,0,184,24,1,0.26950836181640625,0.19470535218715668
BRIDGE-plain,rough,0.1,0,185,25,0,0.2722957134246826,0.29684150218963623
BRIDGE-plain,rough,0.1,0,186,26,0,0.42475682497024536,0.14834704995155334
BRIDGE-plain,rough,0.1,0,187,27,0,0.9779573082923889,0.14658264815807343
BRIDGE-plain,rough,0.1,0,188,28,0,0.27184346318244934,0.15380261838436127
BRIDGE-plain,rough,0.1,0,189,29,0,0.8349447250366211,0.17096111178398132
BRIDGE-plain,rough,0.1,0,190,20,0,0.580001175403595,0.15753690898418427
BRIDGE-plain,rough,0.1,0,191,21,1,0.3783005177974701,0.11369206756353378
BRIDGE-plain,rough,0.1,0,192,22,1,0.3172261416912079,0.1730404496192932
BRIDGE-plain,rough,0.1,0,193,23,1,0.25551703572273254,0.13536539673805237
BRIDGE-plain,rough,0.1,0,194,24,0,0.21164609491825104,0.140292227268219
BRIDGE-plain,rough,0.1,0,195,25,0,0.44855037331581116,0.1327427476644516
BRIDGE-plain,rough,0.1,0,196,26,0,0.5803402662277222,0.17789609730243683
BRIDGE-plain,rough,0.1,0,197,27,1,0.6167606711387634,0.15024696290493011
BRIDGE-plain,rough,0.1,0,198,28,1,0.5355364084243774,0.11448364704847336
BRIDGE-plain,rough,0.1,0,199,29,0,0.5364128947257996,0.2309432327747345
BRIDGE-plain,rough,0.1,1,0,20,0,0.42405346035957336,0.10409995168447495
BRIDGE-plain,rough,0.1,1,1,21,0,0.8215572237968445,0.12414953112602234
BRIDGE-plain,rough,0.1,1,2,22,1,0.46378642320632935,0.1404602825641632
BRIDGE-plain,rough,0.1,1,3,23,0,0.32265982031822205,0.14575734734535217
BRIDGE-plain,rough,0.1,1,4,24,0,0.3721481263637543,0.16958582401275635
BRIDGE-plain,rough,0.1,1,5,25,0,0.8458152413368225,0.14091148972511292
BRIDGE-plain,rough,0.1,1,6,26,0,0.29345381259918213,0.1376601755619049
BRIDGE-plain,rough,0.1,1,7,27,1,0.1965443193912506,0.18650563061237335
BRIDGE-plain,rough,0.1,1,8,28,0,0.62912917137146,0.13043591380119324
BRIDGE-plain,rough,0.1,1,9,29,0,0.39039555191993713,0.13677692413330078
BRIDGE-plain,rough,0.1,1,10,20,0,0.49914366006851196,0.10805428773164749
BRIDGE-plain,rough,0.1,1,11,21,1,0.22114558517932892,0.15333592891693115
BRIDGE-plain,rough,0.1,1,12,22,0,0.5263679623603821,0.12575355172157288
BRIDGE-plain,rough,0.1,1,13,23,0,1.0459257364273071,0.18097339570522308
BRIDGE-plain,rough,0.1,1,14,24,0,0.38128504157066345,0.2049996554851532
BRIDGE-plain,rough,0.1,1,15,25,0,0.1713581532239914,0.22840340435504913
BRIDGE-plain,rough,0.1,1,16,26,1,0.16597308218479156,0.21806707978248596
BRIDGE-plain,rough,0.1,1,17,27,0,0.3661861717700958,0.1288856416940689
BRIDGE-plain,rough,0.1,1,18,28,1,0.25983309745788574,0.1460561603307724
BRIDGE-plain,rough,0.1,1,19,29,0,0.4687652587890625,0.16348066926002502
BRIDGE-plain,rough,0.1,1,20,20,0,0.44092005491256714,0.08927103132009506
BRIDGE-plain,rough,0.1,1,21,21,0,0.3669699728488922,0.1709066778421402
BRIDGE-plain,rough,0.1,1,22,22,0,0.44310444593429565,0.15134237706661224
BRIDGE-plain,rough,0.1,1,23,23,1,0.22839047014713287,0.12655791640281677
BRIDGE-plain,rough,0.1,1,24,24,1,0.359762042760849,0.1185673326253891
BRIDGE-plain,rough,0.1,1,25,25,0,0.38019776344299316,0.11958707123994827
BRIDGE-plain,rough,0.1,1,26,26,0,0.29620644450187683,0.11854781210422516
BRIDGE-plain,rough,0.1,1,27,27,0,0.23848015069961548,0.21576052904129028
BRIDGE-plain,rough,0.1,1,28,28,0,0.7517542243003845,0.12650689482688904
BRIDGE-plain,rough,0.1,1,29,29,0,0.37949275970458984,0.15929275751113892
BRIDGE-plain,rough,0.1,1,30,20,0,0.1895676851272583,0.17468050122261047
BRIDGE-plain,rough,0.1,1,31,21,0,0.43730688095092773,0.1724410504102707
BRIDGE-plain,rough,0.1,1,32,22,0,0.4215998351573944,0.1949813961982727
BRIDGE-plain,rough,0.1,1,33,23,0,0.3895219564437866,0.16358448565006256
BRIDGE-plain,rough,0.1,1,34,24,0,0.2776317000389099,0.1723467856645584
BRIDGE-plain,rough,0.1,1,35,25,0,0.6330320239067078,0.12118812650442123
BRIDGE-plain,rough,0.1,1,36,26,0,0.2100352793931961,0.2619676887989044
BRIDGE-plain,rough,0.1,1,37,27,0,1.2550652027130127,0.29097363352775574
BRIDGE-plain,rough,0.1,1,38,28,0,0.3555786907672882,0.15321341156959534
BRIDGE-plain,rough,0.1,1,39,29,0,0.5789954662322998,0.19451850652694702
BRIDGE-plain,rough,0.1,1,40,20,0,0.33070942759513855,0.11248809844255447
BRIDGE-plain,rough,0.1,1,41,21,0,0.31491488218307495,0.15637698769569397
BRIDGE-plain,rough,0.1,1,42,22,0,0.47072258591651917,0.2019137144088745
BRIDGE-plain,rough,0.1,1,43,23,0,0.41347554326057434,0.17270687222480774
BRIDGE-plain,rough,0.1,1,44,24,1,0.13807864487171173,0.25166836380958557
BRIDGE-plain,rough,0.1,1,45,25,0,0.6358408331871033,0.1445048749446869
BRIDGE-plain,rough,0.1,1,46,26,0,0.4246910512447357,0.1585116684436798
BRIDGE-plain,rough,0.1,1,47,27,0,0.4582233428955078,0.11570411920547485
BRIDGE-plain,rough,0.1,1,48,28,0,0.3616284728050232,0.1871352344751358
BRIDGE-plain,rough,0.1,1,49,29,0,0.44516727328300476,0.14774145185947418
BRIDGE-plain,rough,0.1,1,50,20,0,1.168283224105835,0.18339282274246216
BRIDGE-plain,rough,0.1,1,51,21,0,0.3220365345478058,0.1587262749671936
BRIDGE-plain,rough,0.1,1,52,22,0,0.7332649230957031,0.15391840040683746
BRIDGE-plain,rough,0.1,1,53,23,1,0.30663323402404785,0.2988515794277191
BRIDGE-plain,rough,0.1,1,54,24,1,0.4803149402141571,0.11744948476552963
BRIDGE-plain,rough,0.1,1,55,25,0,0.2093091756105423,0.14633610844612122
BRIDGE-plain,rough,0.1,1,56,26,0,0.2652219533920288,0.18743230402469635
BRIDGE-plain,rough,0.1,1,57,27,1,0.6010837554931641,0.13910503685474396
BRIDGE-plain,rough,0.1,1,58,28,0,0.3417194187641144,0.15215252339839935
BRIDGE-plain,rough,0.1,1,59,29,1,0.3567470610141754,0.09542585909366608
BRIDGE-plain,rough,0.1,1,60,20,1,0.33560505509376526,0.18058043718338013
BRIDGE-plain,rough,0.1,1,61,21,0,0.6958608627319336,0.15704819560050964
BRIDGE-plain,rough,0.1,1,62,22,1,0.4932573139667511,0.15817639231681824
BRIDGE-plain,rough,0.1,1,63,23,0,0.2626555860042572,0.16681723296642303
BRIDGE-plain,rough,0.1,1,64,24,0,0.6161698698997498,0.14898602664470673
BRIDGE-plain,rough,0.1,1,65,25,1,0.15991419553756714,0.20434831082820892
BRIDGE-plain,rough,0.1,1,66,26,0,0.5975762605667114,0.07727508991956711
BRIDGE-plain,rough,0.1,1,67,27,0,0.17096030712127686,0.20386521518230438
BRIDGE-plain,rough,0.1,1,68,28,0,0.2307511568069458,0.20744648575782776
BRIDGE-plain,rough,0.1,1,69,29,0,0.357127845287323,0.16556493937969208
BRIDGE-plain,rough,0.1,1,70,20,0,0.41965460777282715,0.12239905446767807
BRIDGE-plain,rough,0.1,1,71,21,0,0.3575109541416168,0.16835911571979523
BRIDGE-plain,rough,0.1,1,72,22,0,0.8438000082969666,0.15164676308631897
BRIDGE-plain,rough,0.1,1,73,23,0,0.7279520630836487,0.11407341063022614
BRIDGE-plain,rough,0.1,1,74,24,0,0.27914971113204956,0.1749834418296814
BRIDGE-plain,rough,0.1,1,75,25,0,0.7439151406288147,0.18279576301574707
BRIDGE-plain,rough,0.1,1,76,26,0,0.26804447174072266,0.15112878382205963
BRIDGE-plain,rough,0.1,1,77,27,0,0.49664077162742615,0.10518056154251099
BRIDGE-plain,rough,0.1,1,78,28,0,0.48534831404685974,0.16800053417682648
BRIDGE-plain,rough,0.1,1,79,29,1,0.35411596298217773,0.11987578123807907
BRIDGE-plain,rough,0.1,1,80,20,0,0.4334244132041931,0.15416552126407623
BRIDGE-plain,rough,0.1,1,81,21,0,0.39696455001831055,0.18397276103496552
BRIDGE-plain,rough,0.1,1,82,22,0,0.22034482657909393,0.20443187654018402
BRIDGE-plain,rough,0.1,1,83,23,0,0.8838473558425903,0.171808660030365
BRIDGE-plain,rough,0.1,1,84,24,0,1.2099590301513672,0.20490793883800507
BRIDGE-plain,rough,0.1,1,85,25,1,0.4957481324672699,0.11166735738515854
BRIDGE-plain,rough,0.1,1,86,26,0,0.4432429373264313,0.11822155117988586
BRIDGE-plain,rough,0.1,1,87,27,0,0.6895488500595093,0.1448264718055725
BRIDGE-plain,rough,0.1,1,88,28,1,0.22558483481407166,0.17587850987911224
BRIDGE-plain,rough,0.1,1,89,29,0,0.38188600540161133,0.19330747425556183
BRIDGE-plain,rough,0.1,1,90,20,1,0.4768591523170471,0.10079996287822723
BRIDGE-plain,rough,0.1,1,91,21,1,0.23027709126472473,0.16604803502559662
BRIDGE-plain,rough,0.1,1,92,22,0,0.6567774415016174,0.15048067271709442
BRIDGE-plain,rough,0.1,1,93,23,0,0.4633171558380127,0.2059689313173294
BRIDGE-plain,rough,0.1,1,94,24,1,0.21073581278324127,0.2338075339794159
BRIDGE-plain,rough,0.1,1,95,25,0,0.2620994448661804,0.21282228827476501
BRIDGE-plain,rough,0.1,1,96,26,0,0.2963729500770569,0.1865978091955185
BRIDGE-plain,rough,0.1,1,97,27,0,0.3855617642402649,0.2145853191614151
BRIDGE-plain,rough,0.1,1,98,28,0,0.2659824788570404,0.16164934635162354
BRIDGE-plain,rough,0.1,1,99,29,1,0.26031753420829773,0.19694700837135315
BRIDGE-plain,rough,0.1,1,100,20,0,0.36721283197402954,0.11787956207990646
BRIDGE-plain,rough,0.1,1,101,21,1,0.23546065390110016,0.18332670629024506
BRIDGE-plain,rough,0.1,1,102,22,1,0.0928446352481842,0.2415769249200821
BRIDGE-plain,rough,0.1,1,103,23,1,0.3764200210571289,0.11472693085670471
BRIDGE-plain,rough,0.1,1,104,24,0,0.5940994024276733,0.10230203717947006
BRIDGE-plain,rough,0.1,1,105,25,1,0.4208299517631531,0.11567474901676178
BRIDGE-plain,rough,0.1,1,106,26,1,0.3314681351184845,0.11784767359495163
BRIDGE-plain,rough,0.1,1,107,27,0,0.2719449996948242,0.145100399851799
BRIDGE-plain,rough,0.1,1,108,28,0,0.37174656987190247,0.08926953375339508
BRIDGE-plain,rough,0.1,1,109,29,0,0.6806221604347229,0.14360879361629486
BRIDGE-plain,rough,0.1,1,110,20,1,0.20825208723545074,0.12644869089126587
BRIDGE-plain,rough,0.1,1,111,21,0,0.33842816948890686,0.1458471268415451
BRIDGE-plain,rough,0.1,1,112,22,1,0.26557403802871704,0.1556113362312317
BRIDGE-plain,rough,0.1,1,113,23,0,0.7038757801055908,0.12381993979215622
BRIDGE-plain,rough,0.1,1,114,24,1,0.7416858673095703,0.12501242756843567
BRIDGE-plain,rough,0.1,1,115,25,0,0.6430665254592896,0.13234977424144745
BRIDGE-plain,rough,0.1,1,116,26,0,0.6235795617103577,0.14168286323547363
BRIDGE-plain,rough,0.1,1,117,27,0,0.45163315534591675,0.12163352966308594
BRIDGE-plain,rough,0.1,1,118,28,0,0.7181426286697388,0.15213912725448608
BRIDGE-plain,rough,0.1,1,119,29,1,0.1285567581653595,0.20813822746276855
BRIDGE-plain,rough,0.1,1,120,20,0,0.2502319812774658,0.20026586949825287
BRIDGE-plain,rough,0.1,1,121,21,1,0.5276768803596497,0.09850437939167023
BRIDGE-plain,rough,0.1,1,122,22,0,0.3250543475151062,0.24731099605560303
BRIDGE-plain,rough,0.1,1,123,23,0,0.5340562462806702,0.14095428586006165
BRIDGE-plain,rough,0.1,1,124,24,1,0.3515060842037201,0.25422611832618713
BRIDGE-plain,rough,0.1,1,125,25,1,0.16055744886398315,0.2681901156902313
BRIDGE-plain,rough,0.1,1,126,26,1,0.7672787308692932,0.16907823085784912
BRIDGE-plain,rough,0.1,1,127,27,0,0.24562236666679382,0.14217747747898102
BRIDGE-plain,rough,0.1,1,128,28,0,0.22051140666007996,0.20849017798900604
BRIDGE-plain,rough,0.1,1,129,29,0,0.5909480452537537,0.13243435323238373
BRIDGE-plain,rough,0.1,1,130,20,0,0.2605125308036804,0.2052004486322403
BRIDGE-plain,rough,0.1,1,131,21,0,0.25389808416366577,0.1809321939945221
BRIDGE-plain,rough,0.1,1,132,22,0,0.674362063407898,0.2637297511100769
BRIDGE-plain,rough,0.1,1,133,23,1,0.2235107570886612,0.30469492077827454
